LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
MACEIO;31/10/2023;1000;;;;;;;;;;;;;;
MACEIO;31/10/2023;1100;;;;;;;;;;;;;;
MACEIO;31/10/2023;1200;;;;;;;;;;;;;;
MACEIO;31/10/2023;1300;;;;;;;;;;;;;;
MACEIO;31/10/2023;1400;;;;;;;;;;;;;;
MACEIO;31/10/2023;1500;;;;;;;;;;;;;;
MACEIO;31/10/2023;1600;;;;;;;;;;;;;;
MACEIO;31/10/2023;1700;;;;;;;;;;;;;;
MACEIO;31/10/2023;1800;;;;;;;;;;;;;;
MACEIO;31/10/2023;1900;;;;;;;;;;;;;;
MACEIO;31/10/2023;2000;;;;;;;;;;;;;;
MACEIO;31/10/2023;2100;;;;;;;;;;;;;;
MACEIO;31/10/2023;2200;;;;;;;;;;;;;;
MACEIO;31/10/2023;2300;;;;;;;;;;;;;;
MACEIO;01/11/2023;0;;;;;;;;;;;;;;
MACEIO;01/11/2023;100;;;;;;;;;;;;;;
MACEIO;01/11/2023;200;;;;;;;;;;;;;;
MACEIO;01/11/2023;300;;;;;;;;;;;;;;
MACEIO;01/11/2023;400;;;;;;;;;;;;;;
MACEIO;01/11/2023;500;;;;;;;;;;;;;;
MACEIO;01/11/2023;600;;;;;;;;;;;;;;
MACEIO;01/11/2023;700;;;;;;;;;;;;;;
MACEIO;01/11/2023;800;;;;;;;;;;;;;;
MACEIO;01/11/2023;900;;;;;;;;;;;;;;
MACEIO;01/11/2023;1000;;;;;;;;;;;;;;
MACEIO;01/11/2023;1100;;;;;;;;;;;;;;
MACEIO;01/11/2023;1200;;;;;;;;;;;;;;
MACEIO;01/11/2023;1300;;;;;;;;;;;;;;
MACEIO;01/11/2023;1400;;;;;;;;;;;;;;
MACEIO;01/11/2023;1500;;;;;;;;;;;;;;
MACEIO;01/11/2023;1600;;;;;;;;;;;;;;
MACEIO;01/11/2023;1700;;;;;;;;;;;;;;
MACEIO;01/11/2023;1800;;;;;;;;;;;;;;
MACEIO;01/11/2023;1900;;;;;;;;;;;;;;
MACEIO;01/11/2023;2000;;;;;;;;;;;;;;
MACEIO;01/11/2023;2100;;;;;;;;;;;;;;
MACEIO;01/11/2023;2200;;;;;;;;;;;;;;
MACEIO;01/11/2023;2300;;;;;;;;;;;;;;
MACEIO;02/11/2023;0;;;;;;;;;;;;;;
MACEIO;02/11/2023;100;;;;;;;;;;;;;;
MACEIO;02/11/2023;200;;;;;;;;;;;;;;
MACEIO;02/11/2023;300;;;;;;;;;;;;;;
MACEIO;02/11/2023;400;;;;;;;;;;;;;;
MACEIO;02/11/2023;500;;;;;;;;;;;;;;
MACEIO;02/11/2023;600;;;;;;;;;;;;;;
MACEIO;02/11/2023;700;;;;;;;;;;;;;;
MACEIO;02/11/2023;800;;;;;;;;;;;;;;
MACEIO;02/11/2023;900;;;;;;;;;;;;;;
MACEIO;02/11/2023;1000;;;;;;;;;;;;;;
MACEIO;02/11/2023;1100;;;;;;;;;;;;;;
MACEIO;02/11/2023;1200;;;;;;;;;;;;;;
MACEIO;02/11/2023;1300;;;;;;;;;;;;;;
MACEIO;02/11/2023;1400;;;;;;;;;;;;;;
MACEIO;02/11/2023;1500;;;;;;;;;;;;;;
MACEIO;02/11/2023;1600;;;;;;;;;;;;;;
MACEIO;02/11/2023;1700;;;;;;;;;;;;;;
MACEIO;02/11/2023;1800;;;;;;;;;;;;;;
MACEIO;02/11/2023;1900;;;;;;;;;;;;;;
MACEIO;02/11/2023;2000;;;;;;;;;;;;;;
MACEIO;02/11/2023;2100;;;;;;;;;;;;;;
MACEIO;02/11/2023;2200;;;;;;;;;;;;;;
MACEIO;02/11/2023;2300;;;;;;;;;;;;;;
MACEIO;03/11/2023;0;;;;;;;;;;;;;;
MACEIO;03/11/2023;100;;;;;;;;;;;;;;
MACEIO;03/11/2023;200;;;;;;;;;;;;;;
MACEIO;03/11/2023;300;;;;;;;;;;;;;;
MACEIO;03/11/2023;400;;;;;;;;;;;;;;
MACEIO;03/11/2023;500;;;;;;;;;;;;;;
MACEIO;03/11/2023;600;;;;;;;;;;;;;;
MACEIO;03/11/2023;700;;;;;;;;;;;;;;
MACEIO;03/11/2023;800;;;;;;;;;;;;;;
MACEIO;03/11/2023;900;;;;;;;;;;;;;;
MACEIO;03/11/2023;1000;;;;;;;;;;;;;;
MACEIO;03/11/2023;1100;;;;;;;;;;;;;;
MACEIO;03/11/2023;1200;;;;;;;;;;;;;;
MACEIO;03/11/2023;1300;;;;;;;;;;;;;;
MACEIO;03/11/2023;1400;;;;;;;;;;;;;;
MACEIO;03/11/2023;1500;;;;;;;;;;;;;;
MACEIO;03/11/2023;1600;;;;;;;;;;;;;;
MACEIO;03/11/2023;1700;;;;;;;;;;;;;;
MACEIO;03/11/2023;1800;;;;;;;;;;;;;;
MACEIO;03/11/2023;1900;;;;;;;;;;;;;;
MACEIO;03/11/2023;2000;;;;;;;;;;;;;;
MACEIO;03/11/2023;2100;;;;;;;;;;;;;;
MACEIO;03/11/2023;2200;;;;;;;;;;;;;;
MACEIO;03/11/2023;2300;;;;;;;;;;;;;;
MACEIO;04/11/2023;0;;;;;;;;;;;;;;
MACEIO;04/11/2023;100;;;;;;;;;;;;;;
MACEIO;04/11/2023;200;;;;;;;;;;;;;;
MACEIO;04/11/2023;300;;;;;;;;;;;;;;
MACEIO;04/11/2023;400;;;;;;;;;;;;;;
MACEIO;04/11/2023;500;;;;;;;;;;;;;;
MACEIO;04/11/2023;600;;;;;;;;;;;;;;
MACEIO;04/11/2023;700;;;;;;;;;;;;;;
MACEIO;04/11/2023;800;;;;;;;;;;;;;;
MACEIO;04/11/2023;900;;;;;;;;;;;;;;
MACEIO;04/11/2023;1000;;;;;;;;;;;;;;
MACEIO;04/11/2023;1100;;;;;;;;;;;;;;
MACEIO;04/11/2023;1200;;;;;;;;;;;;;;
MACEIO;04/11/2023;1300;;;;;;;;;;;;;;
MACEIO;04/11/2023;1400;;;;;;;;;;;;;;
MACEIO;04/11/2023;1500;;;;;;;;;;;;;;
MACEIO;04/11/2023;1600;;;;;;;;;;;;;;
MACEIO;04/11/2023;1700;;;;;;;;;;;;;;
MACEIO;04/11/2023;1800;;;;;;;;;;;;;;
MACEIO;04/11/2023;1900;;;;;;;;;;;;;;
MACEIO;04/11/2023;2000;;;;;;;;;;;;;;
MACEIO;04/11/2023;2100;;;;;;;;;;;;;;
MACEIO;04/11/2023;2200;;;;;;;;;;;;;;
MACEIO;04/11/2023;2300;;;;;;;;;;;;;;
MACEIO;05/11/2023;0;;;;;;;;;;;;;;
MACEIO;05/11/2023;100;;;;;;;;;;;;;;
MACEIO;05/11/2023;200;;;;;;;;;;;;;;
MACEIO;05/11/2023;300;;;;;;;;;;;;;;
MACEIO;05/11/2023;400;;;;;;;;;;;;;;
MACEIO;05/11/2023;500;;;;;;;;;;;;;;
MACEIO;05/11/2023;600;;;;;;;;;;;;;;
MACEIO;05/11/2023;700;;;;;;;;;;;;;;
MACEIO;05/11/2023;800;;;;;;;;;;;;;;
MACEIO;05/11/2023;900;;;;;;;;;;;;;;
MACEIO;05/11/2023;1000;;;;;;;;;;;;;;
MACEIO;05/11/2023;1100;;;;;;;;;;;;;;
MACEIO;05/11/2023;1200;;;;;;;;;;;;;;
MACEIO;05/11/2023;1300;;;;;;;;;;;;;;
MACEIO;05/11/2023;1400;;;;;;;;;;;;;;
MACEIO;05/11/2023;1500;;;;;;;;;;;;;;
MACEIO;05/11/2023;1600;;;;;;;;;;;;;;
MACEIO;05/11/2023;1700;;;;;;;;;;;;;;
MACEIO;05/11/2023;1800;;;;;;;;;;;;;;
MACEIO;05/11/2023;1900;;;;;;;;;;;;;;
MACEIO;05/11/2023;2000;;;;;;;;;;;;;;
MACEIO;05/11/2023;2100;;;;;;;;;;;;;;
MACEIO;05/11/2023;2200;;;;;;;;;;;;;;
MACEIO;05/11/2023;2300;;;;;;;;;;;;;;
MACEIO;06/11/2023;0;;;;;;;;;;;;;;
MACEIO;06/11/2023;100;;;;;;;;;;;;;;
MACEIO;06/11/2023;200;;;;;;;;;;;;;;
MACEIO;06/11/2023;300;;;;;;;;;;;;;;
MACEIO;06/11/2023;400;;;;;;;;;;;;;;
MACEIO;06/11/2023;500;;;;;;;;;;;;;;
MACEIO;06/11/2023;600;;;;;;;;;;;;;;
MACEIO;06/11/2023;700;;;;;;;;;;;;;;
MACEIO;06/11/2023;800;;;;;;;;;;;;;;
MACEIO;06/11/2023;900;;;;;;;;;;;;;;
MACEIO;06/11/2023;1000;;;;;;;;;;;;;;
MACEIO;06/11/2023;1100;;;;;;;;;;;;;;
MACEIO;06/11/2023;1200;;;;;;;;;;;;;;
MACEIO;06/11/2023;1300;;;;;;;;;;;;;;
MACEIO;06/11/2023;1400;;;;;;;;;;;;;;
MACEIO;06/11/2023;1500;;;;;;;;;;;;;;
MACEIO;06/11/2023;1600;;;;;;;;;;;;;;
MACEIO;06/11/2023;1700;;;;;;;;;;;;;;
MACEIO;06/11/2023;1800;;;;;;;;;;;;;;
MACEIO;06/11/2023;1900;;;;;;;;;;;;;;
MACEIO;06/11/2023;2000;;;;;;;;;;;;;;
MACEIO;06/11/2023;2100;;;;;;;;;;;;;;
MACEIO;06/11/2023;2200;;;;;;;;;;;;;;
MACEIO;06/11/2023;2300;;;;;;;;;;;;;;
MACEIO;07/11/2023;0;;;;;;;;;;;;;;
MACEIO;07/11/2023;100;;;;;;;;;;;;;;
MACEIO;07/11/2023;200;;;;;;;;;;;;;;
MACEIO;07/11/2023;300;;;;;;;;;;;;;;
MACEIO;07/11/2023;400;;;;;;;;;;;;;;
MACEIO;07/11/2023;500;;;;;;;;;;;;;;
MACEIO;07/11/2023;600;;;;;;;;;;;;;;
MACEIO;07/11/2023;700;;;;;;;;;;;;;;
MACEIO;07/11/2023;800;;;;;;;;;;;;;;
MACEIO;07/11/2023;900;;;;;;;;;;;;;;
MACEIO;07/11/2023;1000;;;;;;;;;;;;;;
MACEIO;07/11/2023;1100;;;;;;;;;;;;;;
MACEIO;07/11/2023;1200;;;;;;;;;;;;;;
MACEIO;07/11/2023;1300;;;;;;;;;;;;;;
MACEIO;07/11/2023;1400;;;;;;;;;;;;;;
MACEIO;07/11/2023;1500;;;;;;;;;;;;;;
MACEIO;07/11/2023;1600;;;;;;;;;;;;;;
MACEIO;07/11/2023;1700;;;;;;;;;;;;;;
MACEIO;07/11/2023;1800;;;;;;;;;;;;;;
MACEIO;07/11/2023;1900;;;;;;;;;;;;;;
MACEIO;07/11/2023;2000;;;;;;;;;;;;;;
MACEIO;07/11/2023;2100;;;;;;;;;;;;;;
MACEIO;07/11/2023;2200;;;;;;;;;;;;;;
MACEIO;07/11/2023;2300;;;;;;;;;;;;;;
MACEIO;08/11/2023;0;;;;;;;;;;;;;;
MACEIO;08/11/2023;100;;;;;;;;;;;;;;
MACEIO;08/11/2023;200;;;;;;;;;;;;;;
MACEIO;08/11/2023;300;;;;;;;;;;;;;;
MACEIO;08/11/2023;400;;;;;;;;;;;;;;
MACEIO;08/11/2023;500;;;;;;;;;;;;;;
MACEIO;08/11/2023;600;;;;;;;;;;;;;;
MACEIO;08/11/2023;700;;;;;;;;;;;;;;
MACEIO;08/11/2023;800;;;;;;;;;;;;;;
MACEIO;08/11/2023;900;;;;;;;;;;;;;;
MACEIO;08/11/2023;1000;;;;;;;;;;;;;;
MACEIO;08/11/2023;1100;;;;;;;;;;;;;;
MACEIO;08/11/2023;1200;;;;;;;;;;;;;;
MACEIO;08/11/2023;1300;;;;;;;;;;;;;;
MACEIO;08/11/2023;1400;;;;;;;;;;;;;;
MACEIO;08/11/2023;1500;;;;;;;;;;;;;;
MACEIO;08/11/2023;1600;;;;;;;;;;;;;;
MACEIO;08/11/2023;1700;;;;;;;;;;;;;;
MACEIO;08/11/2023;1800;;;;;;;;;;;;;;
MACEIO;08/11/2023;1900;;;;;;;;;;;;;;
MACEIO;08/11/2023;2000;;;;;;;;;;;;;;
MACEIO;08/11/2023;2100;;;;;;;;;;;;;;
MACEIO;08/11/2023;2200;;;;;;;;;;;;;;
MACEIO;08/11/2023;2300;;;;;;;;;;;;;;
MACEIO;09/11/2023;0;;;;;;;;;;;;;;
MACEIO;09/11/2023;100;;;;;;;;;;;;;;
MACEIO;09/11/2023;200;;;;;;;;;;;;;;
MACEIO;09/11/2023;300;;;;;;;;;;;;;;
MACEIO;09/11/2023;400;;;;;;;;;;;;;;
MACEIO;09/11/2023;500;;;;;;;;;;;;;;
MACEIO;09/11/2023;600;;;;;;;;;;;;;;
MACEIO;09/11/2023;700;;;;;;;;;;;;;;
MACEIO;09/11/2023;800;;;;;;;;;;;;;;
MACEIO;09/11/2023;900;;;;;;;;;;;;;;
MACEIO;09/11/2023;1000;;;;;;;;;;;;;;
MACEIO;09/11/2023;1100;;;;;;;;;;;;;;
MACEIO;09/11/2023;1200;;;;;;;;;;;;;;
MACEIO;09/11/2023;1300;;;;;;;;;;;;;;
MACEIO;09/11/2023;1400;;;;;;;;;;;;;;
MACEIO;09/11/2023;1500;;;;;;;;;;;;;;
MACEIO;09/11/2023;1600;;;;;;;;;;;;;;
MACEIO;09/11/2023;1700;;;;;;;;;;;;;;
MACEIO;09/11/2023;1800;;;;;;;;;;;;;;
MACEIO;09/11/2023;1900;;;;;;;;;;;;;;
MACEIO;09/11/2023;2000;;;;;;;;;;;;;;
MACEIO;09/11/2023;2100;;;;;;;;;;;;;;
MACEIO;09/11/2023;2200;;;;;;;;;;;;;;
MACEIO;09/11/2023;2300;;;;;;;;;;;;;;
MACEIO;10/11/2023;0;;;;;;;;;;;;;;
MACEIO;10/11/2023;100;;;;;;;;;;;;;;
MACEIO;10/11/2023;200;;;;;;;;;;;;;;
MACEIO;10/11/2023;300;;;;;;;;;;;;;;
MACEIO;10/11/2023;400;;;;;;;;;;;;;;
MACEIO;10/11/2023;500;;;;;;;;;;;;;;
MACEIO;10/11/2023;600;;;;;;;;;;;;;;
MACEIO;10/11/2023;700;;;;;;;;;;;;;;
MACEIO;10/11/2023;800;;;;;;;;;;;;;;
MACEIO;10/11/2023;900;;;;;;;;;;;;;;
MACEIO;10/11/2023;1000;;;;;;;;;;;;;;
MACEIO;10/11/2023;1100;;;;;;;;;;;;;;
MACEIO;10/11/2023;1200;;;;;;;;;;;;;;
MACEIO;10/11/2023;1300;;;;;;;;;;;;;;
MACEIO;10/11/2023;1400;;;;;;;;;;;;;;
MACEIO;10/11/2023;1500;;;;;;;;;;;;;;
MACEIO;10/11/2023;1600;;;;;;;;;;;;;;
MACEIO;10/11/2023;1700;;;;;;;;;;;;;;
MACEIO;10/11/2023;1800;;;;;;;;;;;;;;
MACEIO;10/11/2023;1900;;;;;;;;;;;;;;
MACEIO;10/11/2023;2000;;;;;;;;;;;;;;
MACEIO;10/11/2023;2100;;;;;;;;;;;;;;
MACEIO;10/11/2023;2200;;;;;;;;;;;;;;
MACEIO;10/11/2023;2300;;;;;;;;;;;;;;
MACEIO;11/11/2023;0;;;;;;;;;;;;;;
MACEIO;11/11/2023;100;;;;;;;;;;;;;;
MACEIO;11/11/2023;200;;;;;;;;;;;;;;
MACEIO;11/11/2023;300;;;;;;;;;;;;;;
MACEIO;11/11/2023;400;;;;;;;;;;;;;;
MACEIO;11/11/2023;500;;;;;;;;;;;;;;
MACEIO;11/11/2023;600;;;;;;;;;;;;;;
MACEIO;11/11/2023;700;;;;;;;;;;;;;;
MACEIO;11/11/2023;800;;;;;;;;;;;;;;
MACEIO;11/11/2023;900;;;;;;;;;;;;;;
MACEIO;11/11/2023;1000;;;;;;;;;;;;;;
MACEIO;11/11/2023;1100;;;;;;;;;;;;;;
MACEIO;11/11/2023;1200;;;;;;;;;;;;;;
MACEIO;11/11/2023;1300;;;;;;;;;;;;;;
MACEIO;11/11/2023;1400;;;;;;;;;;;;;;
MACEIO;11/11/2023;1500;;;;;;;;;;;;;;
MACEIO;11/11/2023;1600;;;;;;;;;;;;;;
MACEIO;11/11/2023;1700;;;;;;;;;;;;;;
MACEIO;11/11/2023;1800;;;;;;;;;;;;;;
MACEIO;11/11/2023;1900;;;;;;;;;;;;;;
MACEIO;11/11/2023;2000;;;;;;;;;;;;;;
MACEIO;11/11/2023;2100;;;;;;;;;;;;;;
MACEIO;11/11/2023;2200;;;;;;;;;;;;;;
MACEIO;11/11/2023;2300;;;;;;;;;;;;;;
MACEIO;12/11/2023;0;;;;;;;;;;;;;;
MACEIO;12/11/2023;100;;;;;;;;;;;;;;
MACEIO;12/11/2023;200;;;;;;;;;;;;;;
MACEIO;12/11/2023;300;;;;;;;;;;;;;;
MACEIO;12/11/2023;400;;;;;;;;;;;;;;
MACEIO;12/11/2023;500;;;;;;;;;;;;;;
MACEIO;12/11/2023;600;;;;;;;;;;;;;;
MACEIO;12/11/2023;700;;;;;;;;;;;;;;
MACEIO;12/11/2023;800;;;;;;;;;;;;;;
MACEIO;12/11/2023;900;;;;;;;;;;;;;;
MACEIO;12/11/2023;1000;;;;;;;;;;;;;;
MACEIO;12/11/2023;1100;;;;;;;;;;;;;;
MACEIO;12/11/2023;1200;;;;;;;;;;;;;;
MACEIO;12/11/2023;1300;;;;;;;;;;;;;;
MACEIO;12/11/2023;1400;;;;;;;;;;;;;;
MACEIO;12/11/2023;1500;;;;;;;;;;;;;;
MACEIO;12/11/2023;1600;;;;;;;;;;;;;;
MACEIO;12/11/2023;1700;;;;;;;;;;;;;;
MACEIO;12/11/2023;1800;;;;;;;;;;;;;;
MACEIO;12/11/2023;1900;;;;;;;;;;;;;;
MACEIO;12/11/2023;2000;;;;;;;;;;;;;;
MACEIO;12/11/2023;2100;;;;;;;;;;;;;;
MACEIO;12/11/2023;2200;;;;;;;;;;;;;;
MACEIO;12/11/2023;2300;;;;;;;;;;;;;;
MACEIO;13/11/2023;0;;;;;;;;;;;;;;
MACEIO;13/11/2023;100;;;;;;;;;;;;;;
MACEIO;13/11/2023;200;;;;;;;;;;;;;;
MACEIO;13/11/2023;300;;;;;;;;;;;;;;
MACEIO;13/11/2023;400;;;;;;;;;;;;;;
MACEIO;13/11/2023;500;;;;;;;;;;;;;;
MACEIO;13/11/2023;600;;;;;;;;;;;;;;
MACEIO;13/11/2023;700;;;;;;;;;;;;;;
MACEIO;13/11/2023;800;;;;;;;;;;;;;;
MACEIO;13/11/2023;900;;;;;;;;;;;;;;
MACEIO;13/11/2023;1000;;;;;;;;;;;;;;
MACEIO;13/11/2023;1100;;;;;;;;;;;;;;
MACEIO;13/11/2023;1200;;;;;;;;;;;;;;
MACEIO;13/11/2023;1300;;;;;;;;;;;;;;
MACEIO;13/11/2023;1400;;;;;;;;;;;;;;
MACEIO;13/11/2023;1500;;;;;;;;;;;;;;
MACEIO;13/11/2023;1600;;;;;;;;;;;;;;
MACEIO;13/11/2023;1700;;;;;;;;;;;;;;
MACEIO;13/11/2023;1800;;;;;;;;;;;;;;
MACEIO;13/11/2023;1900;;;;;;;;;;;;;;
MACEIO;13/11/2023;2000;;;;;;;;;;;;;;
MACEIO;13/11/2023;2100;;;;;;;;;;;;;;
MACEIO;13/11/2023;2200;;;;;;;;;;;;;;
MACEIO;13/11/2023;2300;;;;;;;;;;;;;;
MACEIO;14/11/2023;0;;;;;;;;;;;;;;
MACEIO;14/11/2023;100;;;;;;;;;;;;;;
MACEIO;14/11/2023;200;;;;;;;;;;;;;;
MACEIO;14/11/2023;300;;;;;;;;;;;;;;
MACEIO;14/11/2023;400;;;;;;;;;;;;;;
MACEIO;14/11/2023;500;;;;;;;;;;;;;;
MACEIO;14/11/2023;600;;;;;;;;;;;;;;
MACEIO;14/11/2023;700;;;;;;;;;;;;;;
MACEIO;14/11/2023;800;;;;;;;;;;;;;;
MACEIO;14/11/2023;900;;;;;;;;;;;;;;
MACEIO;14/11/2023;1000;;;;;;;;;;;;;;
MACEIO;14/11/2023;1100;;;;;;;;;;;;;;
MACEIO;14/11/2023;1200;;;;;;;;;;;;;;
MACEIO;14/11/2023;1300;;;;;;;;;;;;;;
MACEIO;14/11/2023;1400;;;;;;;;;;;;;;
MACEIO;14/11/2023;1500;;;;;;;;;;;;;;
MACEIO;14/11/2023;1600;;;;;;;;;;;;;;
MACEIO;14/11/2023;1700;;;;;;;;;;;;;;
MACEIO;14/11/2023;1800;;;;;;;;;;;;;;
MACEIO;14/11/2023;1900;;;;;;;;;;;;;;
MACEIO;14/11/2023;2000;;;;;;;;;;;;;;
MACEIO;14/11/2023;2100;;;;;;;;;;;;;;
MACEIO;14/11/2023;2200;;;;;;;;;;;;;;
MACEIO;14/11/2023;2300;;;;;;;;;;;;;;
MACEIO;15/11/2023;0;;;;;;;;;;;;;;
MACEIO;15/11/2023;100;;;;;;;;;;;;;;
MACEIO;15/11/2023;200;;;;;;;;;;;;;;
MACEIO;15/11/2023;300;;;;;;;;;;;;;;
MACEIO;15/11/2023;400;;;;;;;;;;;;;;
MACEIO;15/11/2023;500;;;;;;;;;;;;;;
MACEIO;15/11/2023;600;;;;;;;;;;;;;;
MACEIO;15/11/2023;700;;;;;;;;;;;;;;
MACEIO;15/11/2023;800;;;;;;;;;;;;;;
MACEIO;15/11/2023;900;;;;;;;;;;;;;;
MACEIO;15/11/2023;1000;;;;;;;;;;;;;;
MACEIO;15/11/2023;1100;;;;;;;;;;;;;;
MACEIO;15/11/2023;1200;;;;;;;;;;;;;;
MACEIO;15/11/2023;1300;;;;;;;;;;;;;;
MACEIO;15/11/2023;1400;;;;;;;;;;;;;;
MACEIO;15/11/2023;1500;;;;;;;;;;;;;;
MACEIO;15/11/2023;1600;;;;;;;;;;;;;;
MACEIO;15/11/2023;1700;;;;;;;;;;;;;;
MACEIO;15/11/2023;1800;;;;;;;;;;;;;;
MACEIO;15/11/2023;1900;;;;;;;;;;;;;;
MACEIO;15/11/2023;2000;;;;;;;;;;;;;;
MACEIO;15/11/2023;2100;;;;;;;;;;;;;;
MACEIO;15/11/2023;2200;;;;;;;;;;;;;;
MACEIO;15/11/2023;2300;;;;;;;;;;;;;;
MACEIO;16/11/2023;0;;;;;;;;;;;;;;
MACEIO;16/11/2023;100;;;;;;;;;;;;;;
MACEIO;16/11/2023;200;;;;;;;;;;;;;;
MACEIO;16/11/2023;300;;;;;;;;;;;;;;
MACEIO;16/11/2023;400;;;;;;;;;;;;;;
MACEIO;16/11/2023;500;;;;;;;;;;;;;;
MACEIO;16/11/2023;600;;;;;;;;;;;;;;
MACEIO;16/11/2023;700;;;;;;;;;;;;;;
MACEIO;16/11/2023;800;;;;;;;;;;;;;;
MACEIO;16/11/2023;900;;;;;;;;;;;;;;
MACEIO;16/11/2023;1000;;;;;;;;;;;;;;
MACEIO;16/11/2023;1100;;;;;;;;;;;;;;
MACEIO;16/11/2023;1200;;;;;;;;;;;;;;
MACEIO;16/11/2023;1300;;;;;;;;;;;;;;
MACEIO;16/11/2023;1400;;;;;;;;;;;;;;
MACEIO;16/11/2023;1500;;;;;;;;;;;;;;
MACEIO;16/11/2023;1600;;;;;;;;;;;;;;
MACEIO;16/11/2023;1700;;;;;;;;;;;;;;
MACEIO;16/11/2023;1800;;;;;;;;;;;;;;
MACEIO;16/11/2023;1900;;;;;;;;;;;;;;
MACEIO;16/11/2023;2000;;;;;;;;;;;;;;
MACEIO;16/11/2023;2100;;;;;;;;;;;;;;
MACEIO;16/11/2023;2200;;;;;;;;;;;;;;
MACEIO;16/11/2023;2300;;;;;;;;;;;;;;
MACEIO;17/11/2023;0;;;;;;;;;;;;;;
MACEIO;17/11/2023;100;;;;;;;;;;;;;;
MACEIO;17/11/2023;200;;;;;;;;;;;;;;
MACEIO;17/11/2023;300;;;;;;;;;;;;;;
MACEIO;17/11/2023;400;;;;;;;;;;;;;;
MACEIO;17/11/2023;500;;;;;;;;;;;;;;
MACEIO;17/11/2023;600;;;;;;;;;;;;;;
MACEIO;17/11/2023;700;;;;;;;;;;;;;;
MACEIO;17/11/2023;800;;;;;;;;;;;;;;
MACEIO;17/11/2023;900;;;;;;;;;;;;;;
MACEIO;17/11/2023;1000;;;;;;;;;;;;;;
MACEIO;17/11/2023;1100;;;;;;;;;;;;;;
MACEIO;17/11/2023;1200;;;;;;;;;;;;;;
MACEIO;17/11/2023;1300;;;;;;;;;;;;;;
MACEIO;17/11/2023;1400;;;;;;;;;;;;;;
MACEIO;17/11/2023;1500;;;;;;;;;;;;;;
MACEIO;17/11/2023;1600;;;;;;;;;;;;;;
MACEIO;17/11/2023;1700;;;;;;;;;;;;;;
MACEIO;17/11/2023;1800;;;;;;;;;;;;;;
MACEIO;17/11/2023;1900;;;;;;;;;;;;;;
MACEIO;17/11/2023;2000;;;;;;;;;;;;;;
MACEIO;17/11/2023;2100;;;;;;;;;;;;;;
MACEIO;17/11/2023;2200;;;;;;;;;;;;;;
MACEIO;17/11/2023;2300;;;;;;;;;;;;;;
MACEIO;18/11/2023;0;;;;;;;;;;;;;;
MACEIO;18/11/2023;100;;;;;;;;;;;;;;
MACEIO;18/11/2023;200;;;;;;;;;;;;;;
MACEIO;18/11/2023;300;;;;;;;;;;;;;;
MACEIO;18/11/2023;400;;;;;;;;;;;;;;
MACEIO;18/11/2023;500;;;;;;;;;;;;;;
MACEIO;18/11/2023;600;;;;;;;;;;;;;;
MACEIO;18/11/2023;700;;;;;;;;;;;;;;
MACEIO;18/11/2023;800;;;;;;;;;;;;;;
MACEIO;18/11/2023;900;;;;;;;;;;;;;;
MACEIO;18/11/2023;1000;;;;;;;;;;;;;;
MACEIO;18/11/2023;1100;;;;;;;;;;;;;;
MACEIO;18/11/2023;1200;;;;;;;;;;;;;;
MACEIO;18/11/2023;1300;;;;;;;;;;;;;;
MACEIO;18/11/2023;1400;;;;;;;;;;;;;;
MACEIO;18/11/2023;1500;;;;;;;;;;;;;;
MACEIO;18/11/2023;1600;;;;;;;;;;;;;;
MACEIO;18/11/2023;1700;;;;;;;;;;;;;;
MACEIO;18/11/2023;1800;;;;;;;;;;;;;;
MACEIO;18/11/2023;1900;;;;;;;;;;;;;;
MACEIO;18/11/2023;2000;;;;;;;;;;;;;;
MACEIO;18/11/2023;2100;;;;;;;;;;;;;;
MACEIO;18/11/2023;2200;;;;;;;;;;;;;;
MACEIO;18/11/2023;2300;;;;;;;;;;;;;;
MACEIO;19/11/2023;0;;;;;;;;;;;;;;
MACEIO;19/11/2023;100;;;;;;;;;;;;;;
MACEIO;19/11/2023;200;;;;;;;;;;;;;;
MACEIO;19/11/2023;300;;;;;;;;;;;;;;
MACEIO;19/11/2023;400;;;;;;;;;;;;;;
MACEIO;19/11/2023;500;;;;;;;;;;;;;;
MACEIO;19/11/2023;600;;;;;;;;;;;;;;
MACEIO;19/11/2023;700;;;;;;;;;;;;;;
MACEIO;19/11/2023;800;;;;;;;;;;;;;;
MACEIO;19/11/2023;900;;;;;;;;;;;;;;
MACEIO;19/11/2023;1000;;;;;;;;;;;;;;
MACEIO;19/11/2023;1100;;;;;;;;;;;;;;
MACEIO;19/11/2023;1200;;;;;;;;;;;;;;
MACEIO;19/11/2023;1300;;;;;;;;;;;;;;
MACEIO;19/11/2023;1400;;;;;;;;;;;;;;
MACEIO;19/11/2023;1500;;;;;;;;;;;;;;
MACEIO;19/11/2023;1600;;;;;;;;;;;;;;
MACEIO;19/11/2023;1700;;;;;;;;;;;;;;
MACEIO;19/11/2023;1800;;;;;;;;;;;;;;
MACEIO;19/11/2023;1900;;;;;;;;;;;;;;
MACEIO;19/11/2023;2000;;;;;;;;;;;;;;
