LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
PIRANHAS;23/10/2023;1800;34,3;35,1;33,8;36;36;33;989,1;989,9;989,1;3;103;8,1;2183,9;0
PIRANHAS;23/10/2023;1900;33,7;34,6;33,6;36;37;35;988,9;989,2;988,8;4,4;101;8,9;1426,1;0
PIRANHAS;23/10/2023;2000;32,2;33,7;32,2;41;41;35;989,4;989,4;988,9;4,7;101;9,7;591,6;0
PIRANHAS;23/10/2023;2100;29,7;32,2;29,7;51;51;41;990,5;990,5;989,4;7,1;93;12,9;32,9;0
PIRANHAS;23/10/2023;2200;;;;;;;;;;;;;;
PIRANHAS;23/10/2023;2300;;;;;;;;;;;;;;
PIRANHAS;24/10/2023;0;25,4;26,5;25,4;66;66;60;994;994;993,1;4,9;99;11;;0
PIRANHAS;24/10/2023;100;;;;;;;;;;;;;;
PIRANHAS;24/10/2023;200;;;;;;;;;;;;;;
PIRANHAS;24/10/2023;300;23,3;23,9;23,3;80;80;78;993,3;993,8;993,3;3,3;103;7,4;;0
PIRANHAS;24/10/2023;400;22,9;23,3;22,9;82;82;80;992,6;993,3;992,6;2,5;98;6,3;;0
PIRANHAS;24/10/2023;500;22,5;22,9;22,5;84;84;82;992,3;992,6;992,2;2,3;96;5,3;;0
PIRANHAS;24/10/2023;600;22,4;22,5;22,4;85;85;84;992,6;992,7;992,3;1,5;90;4,2;;0
PIRANHAS;24/10/2023;700;21,8;22,4;21,8;89;89;85;993,1;993,1;992,6;0,7;103;3,3;;0
PIRANHAS;24/10/2023;800;21,3;21,8;21,3;90;90;89;993,2;993,3;993,1;0,2;76;3,1;;0
PIRANHAS;24/10/2023;900;22,2;22,2;21,1;87;91;86;994,1;994,1;993,2;0,9;99;2,3;176,3;0
PIRANHAS;24/10/2023;1000;24;24,1;22,1;78;88;78;994,6;994,6;994,1;1,2;108;2,7;769,9;0
PIRANHAS;24/10/2023;1100;25,8;25,9;23,6;69;81;69;994,8;994,9;994,6;3,1;90;7,8;1241,7;0
PIRANHAS;24/10/2023;1200;28,6;28,6;25,8;55;69;55;994,4;994,8;994,4;4;83;7,9;2613,1;0
PIRANHAS;24/10/2023;1300;30,8;30,8;28,5;46;55;46;993,8;994,4;993,7;3;86;8;3261,1;0
PIRANHAS;24/10/2023;1400;32;32,3;29,8;42;50;42;992,8;993,8;992,8;3,1;105;8,2;3710,3;0
PIRANHAS;24/10/2023;1500;33,9;33,9;31,9;38;44;37;991,4;992,8;991,4;3,4;92;8,3;3810,7;0
PIRANHAS;24/10/2023;1600;34,1;34,7;33,3;36;38;35;990;991,4;990;3,3;78;8,3;3551;0
PIRANHAS;24/10/2023;1700;35,2;35,5;33,8;33;37;33;988,9;990;988,9;3,7;91;9,1;3085,3;0
PIRANHAS;24/10/2023;1800;35,4;35,4;34,7;33;35;33;988;988,9;988;3,3;108;9,1;2399;0
PIRANHAS;24/10/2023;1900;34,6;35,4;34,3;33;34;33;987,8;988;987,7;3;99;7,8;1457,1;0
PIRANHAS;24/10/2023;2000;33,3;34,7;33,3;36;36;33;988,1;988,1;987,7;3,7;97;9,5;623;0
PIRANHAS;24/10/2023;2100;32;33,3;32;40;40;36;988,7;988,7;988,1;3,8;106;8,5;35,1;0
PIRANHAS;24/10/2023;2200;;;;;;;;;;;;;;
PIRANHAS;24/10/2023;2300;;;;;;;;;;;;;;
PIRANHAS;25/10/2023;0;26,5;27,9;26,5;69;69;64;990,7;990,7;990,1;3,7;98;9,7;;0
PIRANHAS;25/10/2023;100;25,5;26,5;25,5;74;74;69;991,1;991,2;990,7;4,2;98;8,1;;0
PIRANHAS;25/10/2023;200;24,7;25,5;24,7;79;79;74;990,8;991,1;990,8;3,4;97;7,4;;0
PIRANHAS;25/10/2023;300;24;24,7;24;82;82;79;990,2;990,8;990,2;2,4;99;6;;0
PIRANHAS;25/10/2023;400;23,5;24;23,5;85;85;82;989,9;990,2;989,8;1,6;89;5,2;;0
PIRANHAS;25/10/2023;500;23,1;23,5;23,1;87;87;85;989,4;989,9;989,4;1,8;96;3,5;;0
PIRANHAS;25/10/2023;600;22,7;23,1;22,7;89;89;87;989,2;989,4;989;1,9;76;4;;0
PIRANHAS;25/10/2023;700;22,3;22,7;22,3;89;89;88;990,3;990,3;989,2;0;116;4;;0
PIRANHAS;25/10/2023;800;22;22,2;22;90;91;89;990,8;990,8;990,3;0,7;78;2,3;;0
PIRANHAS;25/10/2023;900;22,8;22,8;22;86;91;86;991,3;991,3;990,8;1,3;100;2,7;164,6;0
PIRANHAS;25/10/2023;1000;24,7;24,7;22,8;76;86;76;992;992;991,3;1,8;79;3,4;921,5;0
PIRANHAS;25/10/2023;1100;27,6;27,6;24,6;62;76;62;992;992,2;992;2,6;13;4,9;1907,3;0
PIRANHAS;25/10/2023;1200;30,1;30,2;27,6;52;63;51;991,5;992;991,4;2,2;32;5,7;2717,5;0
PIRANHAS;25/10/2023;1300;32,5;32,5;30;46;53;46;990,8;991,5;990,8;1,8;114;6,1;3292,7;0
PIRANHAS;25/10/2023;1400;34,1;34,1;31,9;40;47;40;989,8;990,9;989,8;2,2;116;5,4;3615,8;0
PIRANHAS;25/10/2023;1500;35,8;36,7;33,6;35;42;32;988,2;989,8;988,2;1,7;101;6,2;3666,5;0
PIRANHAS;25/10/2023;1600;37,5;37,6;35,7;30;36;29;986,5;988,2;986,5;2,2;55;6,6;3434,8;0
PIRANHAS;25/10/2023;1700;38;38,3;37,2;25;32;25;985,5;986,6;985,5;2,9;76;6,8;2993,5;0
PIRANHAS;25/10/2023;1800;38,7;38,7;37,7;24;28;24;984,9;985,4;984,9;2,2;98;6,3;2306,5;0
PIRANHAS;25/10/2023;1900;38;38,7;37,9;25;26;23;984,8;985;984,8;2,3;92;5,5;1451,4;0
PIRANHAS;25/10/2023;2000;36,7;38,1;36,7;25;26;25;985,1;985,1;984,8;3;96;6,1;583,6;0
PIRANHAS;25/10/2023;2100;35,4;36,7;35,4;29;29;25;985,6;985,6;985,1;3,9;95;8,1;29,4;0
PIRANHAS;25/10/2023;2200;;;;;;;;;;;;;;
PIRANHAS;25/10/2023;2300;;;;;;;;;;;;;;
PIRANHAS;26/10/2023;0;;;;;;;;;;;;;;
PIRANHAS;26/10/2023;100;26,9;28;26,9;73;73;69;988,4;988,4;988,1;3,6;98;8,4;;0
PIRANHAS;26/10/2023;200;25,9;26,9;25,9;77;77;73;988,2;988,5;988,2;3,3;92;7,3;;0
PIRANHAS;26/10/2023;300;25;25,9;25;81;81;77;987,7;988,2;987,7;3,9;94;6,5;;0
PIRANHAS;26/10/2023;400;24,4;25;24,4;82;82;81;987,4;987,7;987,4;1,3;107;6,5;;0
PIRANHAS;26/10/2023;500;23,7;24,4;23,7;85;85;82;987;987,4;987;1,1;108;4,6;;0
PIRANHAS;26/10/2023;600;23,1;23,7;23,1;87;87;85;987,4;987,4;987;1,7;106;5;;0
PIRANHAS;26/10/2023;700;22,6;23,1;22,6;88;88;87;987,9;987,9;987,4;2,1;95;5;;0
PIRANHAS;26/10/2023;800;22,2;22,6;22,2;90;90;88;988,2;988,2;987,9;0,3;86;4,5;;0
PIRANHAS;26/10/2023;900;23,4;23,4;22,2;85;90;85;988,6;988,6;988,2;0,1;75;1,9;160,9;0
PIRANHAS;26/10/2023;1000;25;25;23,4;77;85;76;989,3;989,3;988,6;0,6;47;2,1;954,2;0
PIRANHAS;26/10/2023;1100;27,3;27,3;25;66;77;65;989,8;989,8;989,3;1;115;3,3;1937,8;0
PIRANHAS;26/10/2023;1200;30,1;30,1;27,3;52;66;51;989,4;989,8;989,4;1,3;206;3,6;2756,7;0
PIRANHAS;26/10/2023;1300;33,8;34;30,1;30;54;29;988,8;989,4;988,8;2,7;50;6;3353,7;0
PIRANHAS;26/10/2023;1400;35,6;35,8;33,6;28;31;26;988,1;988,8;988,1;2;104;6,1;3673,1;0
PIRANHAS;26/10/2023;1500;37,1;37,9;35,5;24;28;21;987;988,1;987;1,5;138;6;3701,3;0
PIRANHAS;26/10/2023;1600;37,6;38,1;36,8;26;26;23;985,8;987;985,8;3,5;89;6,9;3444,6;0
PIRANHAS;26/10/2023;1700;38,7;38,7;37,5;22;27;22;985;985,8;985;3,2;78;7,1;2982,6;0
PIRANHAS;26/10/2023;1800;38,9;39,1;38;19;22;19;984,7;985;984,7;2,8;97;7,6;2325,8;0
PIRANHAS;26/10/2023;1900;38;39,1;38;21;21;19;984,5;984,7;984,5;3,1;93;7,9;1491,8;0
PIRANHAS;26/10/2023;2000;36;38,1;36;28;28;21;985;985;984,5;5,3;95;10;601,6;0
PIRANHAS;26/10/2023;2100;34,1;36;34,1;34;34;28;986;986;985;5,5;96;10,3;33,3;0
PIRANHAS;26/10/2023;2200;31,3;34,1;31,3;53;53;34;986,7;986,7;986;6;100;10,6;;0
PIRANHAS;26/10/2023;2300;29,2;31,3;29,2;60;60;53;987,5;987,5;986,7;5,3;92;12,9;;0
PIRANHAS;27/10/2023;0;27,7;29,2;27,7;65;65;60;988,6;988,6;987,5;4,5;95;10,3;;0
PIRANHAS;27/10/2023;100;26,8;27,7;26,8;67;67;65;989,2;989,2;988,6;4,6;99;9,5;;0
PIRANHAS;27/10/2023;200;26;26,8;26;70;70;67;989;989,3;988,9;3,5;88;8,6;;0
PIRANHAS;27/10/2023;300;25,4;26;25,4;74;74;70;989,2;989,3;988,9;2,9;96;6,8;;0
PIRANHAS;27/10/2023;400;24,8;25,4;24,8;77;77;74;988,9;989,2;988,9;2,9;89;5,4;;0
PIRANHAS;27/10/2023;500;24,4;24,8;24,4;79;79;77;988,5;988,9;988,5;2,4;91;5,1;;0
PIRANHAS;27/10/2023;600;24,1;24,4;24,1;81;81;79;988,3;988,5;988,2;2;85;5;;0
PIRANHAS;27/10/2023;700;23,6;24,1;23,6;82;82;81;988,7;988,7;988,3;2;94;4,5;;0
PIRANHAS;27/10/2023;800;23,3;23,6;23,3;82;83;82;989,4;989,4;988,7;1,7;82;4,1;;0
PIRANHAS;27/10/2023;900;24,3;24,3;23,2;77;83;77;990,3;990,3;989,4;1,8;78;3,5;172,2;0
PIRANHAS;27/10/2023;1000;26,2;26,4;24,3;70;77;69;991,3;991,3;990,3;1,5;88;4,6;862,9;0
PIRANHAS;27/10/2023;1100;28,4;28,4;26,2;62;70;62;991,6;991,6;991,3;2,8;78;5,1;1855;0
PIRANHAS;27/10/2023;1200;30,5;30,7;28,4;55;63;55;991,5;991,7;991,5;2,8;92;5,7;2614;0
PIRANHAS;27/10/2023;1300;32,5;32,7;30,5;48;56;47;990,8;991,5;990,8;1,8;115;5,6;3279,7;0
PIRANHAS;27/10/2023;1400;34,4;34,7;32,5;38;48;38;990;990,8;990;2,3;69;6,1;3633,6;0
PIRANHAS;27/10/2023;1500;36,4;36,6;34,4;33;42;32;988,6;990;988,6;3;78;7,5;3669,5;0
PIRANHAS;27/10/2023;1600;38;38;35,9;30;35;28;987,5;988,6;987,4;2,7;94;7,5;3473,1;0
PIRANHAS;27/10/2023;1700;38,1;38,7;37,7;24;31;24;986,6;987,5;986,6;2,4;80;7,4;2944;0
PIRANHAS;27/10/2023;1800;38,3;38,9;37,9;23;24;21;986,1;986,6;986,1;3,2;98;8,4;2316,2;0
PIRANHAS;27/10/2023;1900;37,6;38,6;37,5;26;26;23;986;986,2;985,8;4,1;92;9,2;1509,6;0
PIRANHAS;27/10/2023;2000;35,3;37,6;35,3;34;34;26;986,5;986,5;986;6;103;10,8;641,8;0
PIRANHAS;27/10/2023;2100;31,8;35,2;31,8;52;52;34;987,5;987,5;986,5;6,5;102;16,1;37,7;0
PIRANHAS;27/10/2023;2200;;;;;;;;;;;;;;
PIRANHAS;27/10/2023;2300;;;;;;;;;;;;;;
PIRANHAS;28/10/2023;0;27;28;27;69;69;64;990,5;990,5;989,6;4,6;91;11;;0
PIRANHAS;28/10/2023;100;;;;;;;;;;;;;;
PIRANHAS;28/10/2023;200;25,4;26,1;25,4;75;75;72;990,9;990,9;990,7;4,9;95;9,5;;0
PIRANHAS;28/10/2023;300;25;25,4;25;76;76;75;990,6;990,9;990,6;4;90;8,9;;0
PIRANHAS;28/10/2023;400;24,4;25;24,4;79;79;76;990,4;990,6;990,4;3,1;93;8,7;;0
PIRANHAS;28/10/2023;500;24,1;24,4;24,1;80;80;79;990,5;990,6;990,4;3,5;90;7,8;;0
PIRANHAS;28/10/2023;600;23,6;24,1;23,6;83;83;80;990,8;990,8;990,5;1,7;103;7,8;;0
PIRANHAS;28/10/2023;700;23,2;23,6;23,2;85;85;83;991,3;991,3;990,8;0,8;79;4;;0
PIRANHAS;28/10/2023;800;22,8;23,2;22,8;87;87;85;991,7;991,7;991,2;0,8;90;2,6;;0
PIRANHAS;28/10/2023;900;23,8;23,8;22,7;83;89;83;992,5;992,5;991,7;1,2;74;2,8;145,4;0
PIRANHAS;28/10/2023;1000;26,1;26,1;23,8;72;83;71;992,9;992,9;992,5;2,9;80;5,6;794,3;0
PIRANHAS;28/10/2023;1100;28,7;28,9;25,8;53;72;52;993,1;993,1;992,9;4,4;68;10,5;1928,6;0
PIRANHAS;28/10/2023;1200;30,6;30,7;28,7;48;53;48;992,9;993,1;992,8;4,7;88;10,7;2644;0
PIRANHAS;28/10/2023;1300;31,6;31,7;30,1;45;50;45;992,5;993;992,5;5;100;10,2;3204,8;0
PIRANHAS;28/10/2023;1400;33,7;33,7;31,5;39;46;39;991,7;992,6;991,7;4,7;78;10,5;3696,9;0
PIRANHAS;28/10/2023;1500;35,3;35,3;33,6;33;39;33;990,3;991,7;990,3;4;94;12;3749,3;0
PIRANHAS;28/10/2023;1600;36,2;36,2;35;32;34;31;989;990,3;989;4;89;12,2;3505;0
PIRANHAS;28/10/2023;1700;35,9;36,5;35,5;31;33;29;988,3;989;988,3;4,5;104;12,1;3001;0
PIRANHAS;28/10/2023;1800;35,3;36;35,3;30;32;29;988;988,3;987,9;5,2;99;11,3;2301,4;0
PIRANHAS;28/10/2023;1900;34,2;35,6;34,2;31;31;29;988,1;988,1;987,7;5,6;105;12,4;1499,3;0
PIRANHAS;28/10/2023;2000;32,6;34,2;32,6;35;35;31;988,7;988,7;988;5,9;101;12;556,7;0
PIRANHAS;28/10/2023;2100;30,2;32,6;30,2;47;47;35;989,8;989,9;988,7;6,4;98;13,2;42,8;0
PIRANHAS;28/10/2023;2200;27,6;30,2;27,6;61;61;47;991;991;989,8;6;103;13,5;;0
PIRANHAS;28/10/2023;2300;;;;;;;;;;;;;;
PIRANHAS;29/10/2023;0;25,5;26,4;25,5;72;72;66;992,6;992,7;992;5,5;97;11,8;;0
PIRANHAS;29/10/2023;100;25;25,5;25;75;75;72;992,9;993;992,6;5,2;91;10,6;;0
PIRANHAS;29/10/2023;200;24,4;25;24,4;77;77;75;992,4;992,9;992,4;2,9;87;8,9;;0
PIRANHAS;29/10/2023;300;24;24,4;24;80;80;77;992;992,4;991,9;2,5;87;5,9;;0
PIRANHAS;29/10/2023;400;23,8;24;23,8;82;82;80;991,7;992;991,7;2,4;90;5,1;;0
PIRANHAS;29/10/2023;500;23,5;23,8;23,5;83;83;82;991,2;991,7;991,2;2,2;96;4,5;;0
PIRANHAS;29/10/2023;600;23,3;23,5;23,3;85;85;83;991,5;991,5;991,2;1,9;96;4,4;;0
PIRANHAS;29/10/2023;700;23,1;23,3;23,1;86;86;85;991,8;991,8;991,4;0,9;112;4,4;;0
PIRANHAS;29/10/2023;800;22,8;23,1;22,8;86;86;86;992;992;991,7;1,5;101;4,3;;0
PIRANHAS;29/10/2023;900;23,4;23,4;22,7;84;87;84;992,8;992,8;992;1,6;110;4,1;149;0
PIRANHAS;29/10/2023;1000;24,7;24,7;23,4;77;84;77;993,9;993,9;992,8;3,3;101;6,2;345,4;0
PIRANHAS;29/10/2023;1100;27,6;27,7;24,7;59;77;59;994,4;994,4;993,9;3,8;84;7,3;1718,5;0
PIRANHAS;29/10/2023;1200;30;30;27,6;47;59;46;994,3;994,5;994,3;5,4;92;10,5;2627,4;0
PIRANHAS;29/10/2023;1300;30,8;31,1;28,9;43;50;42;994,1;994,4;994,1;3,4;89;10,5;2132,9;0
PIRANHAS;29/10/2023;1400;32,7;32,7;30,7;37;43;36;993,3;994,2;993,3;4,1;105;10,4;3169,4;0
PIRANHAS;29/10/2023;1500;33,5;33,9;32,2;35;38;33;991,8;993,3;991,8;3,5;100;9;3287,4;0
PIRANHAS;29/10/2023;1600;34,6;34,7;32,9;34;37;32;990,3;991,8;990,3;3,5;116;10;3304,1;0
PIRANHAS;29/10/2023;1700;33,4;35,2;33,4;35;35;31;989,3;990,3;989,3;4,4;91;11,4;2991,9;0
PIRANHAS;29/10/2023;1800;34,1;34,7;33;33;36;32;988,7;989,3;988,7;4;103;9,9;2163;0
PIRANHAS;29/10/2023;1900;32,7;34,2;32,7;38;38;32;988,7;988,8;988,6;4,9;100;10,2;1469,6;0
PIRANHAS;29/10/2023;2000;31,3;32,7;31,3;39;40;38;989;989;988,7;4,3;101;9,8;580,4;0
PIRANHAS;29/10/2023;2100;29,6;31,3;29,6;46;46;39;989,2;989,3;988,9;5,7;99;9,9;33,6;0
PIRANHAS;29/10/2023;2200;28;29,6;28;52;52;46;990,2;990,2;989,2;5,7;93;11,7;;0
PIRANHAS;29/10/2023;2300;26,6;28;26,6;59;59;52;991,5;991,5;990,1;5,4;98;12,4;;0
PIRANHAS;30/10/2023;0;;;;;;;;;;;;;;
PIRANHAS;30/10/2023;100;24,7;25,5;24,7;72;72;67;992,5;992,6;992,1;3,9;90;8,8;;0
PIRANHAS;30/10/2023;200;24;24,7;24;77;77;72;992,1;992,5;992,1;3,6;91;7,3;;0
PIRANHAS;30/10/2023;300;23,5;24;23,5;79;79;77;991,6;992,1;991,6;3,1;89;7;;0
PIRANHAS;30/10/2023;400;23,1;23,5;23,1;81;81;79;990,9;991,6;990,9;1,9;82;5,6;;0
PIRANHAS;30/10/2023;500;22,8;23,1;22,8;83;83;81;990,9;991;990,8;0,8;101;4,5;;0
PIRANHAS;30/10/2023;600;22;22,8;21,9;87;87;83;991,1;991,1;990,8;0;62;3,2;;0
PIRANHAS;30/10/2023;700;21,3;22;21,3;89;89;87;991,5;991,5;991,1;0;126;1,6;;0
PIRANHAS;30/10/2023;800;20,8;21,4;20,8;91;91;89;992,1;992,1;991,5;0;112;1,1;;0
PIRANHAS;30/10/2023;900;22,1;22,1;20,7;86;92;86;992,8;992,8;992,1;0;162;1;192,7;0
PIRANHAS;30/10/2023;1000;24,5;24,5;22,1;75;86;75;993,4;993,4;992,8;1,9;86;3,8;977,6;0
PIRANHAS;30/10/2023;1100;27;27;24,5;61;75;60;993,6;993,6;993,5;3,5;83;7;2061,3;0
PIRANHAS;30/10/2023;1200;28,5;28,5;26,9;51;62;51;993,3;993,6;993,3;3,5;73;6,6;2545,4;0
PIRANHAS;30/10/2023;1300;30,4;30,7;28,5;44;51;44;992,8;993,3;992,8;3,4;80;7,1;3473,3;0
PIRANHAS;30/10/2023;1400;31,8;32,1;30;38;44;37;991,9;992,8;991,9;2,8;101;8,2;3831,3;0
PIRANHAS;30/10/2023;1500;33,1;33,4;31,7;33;40;33;990,7;991,9;990,7;2,5;82;8,1;3809,8;0
PIRANHAS;30/10/2023;1600;33,8;34,1;32,7;33;36;32;989,5;990,7;989,5;2,5;93;7,9;3484,4;0
PIRANHAS;30/10/2023;1700;33,8;34,8;33,3;32;34;31;988,6;989,5;988,5;3,4;91;8,1;2885,1;0
PIRANHAS;30/10/2023;1800;34,4;35;33,8;32;34;31;988;988,5;988;2,5;101;7,7;2343,1;0
PIRANHAS;30/10/2023;1900;33,8;34,6;33,8;32;32;30;987,7;988;987,6;3,8;79;7,7;1517;0
PIRANHAS;30/10/2023;2000;32,2;33,8;32,2;37;37;32;988,1;988,1;987,6;4;96;9;597,7;0
PIRANHAS;30/10/2023;2100;30,2;32,2;30,2;47;47;37;988,9;988,9;988;5,4;98;11;31,3;0
PIRANHAS;30/10/2023;2200;28,6;30,2;28,6;53;53;47;989,9;989,9;988,9;4,4;95;11,2;;0
PIRANHAS;30/10/2023;2300;26,8;28,6;26,8;61;61;53;990,9;990,9;989,9;5,6;94;11,2;;0
PIRANHAS;31/10/2023;0;;;;;;;;;;;;;;
PIRANHAS;31/10/2023;100;24,8;25,5;24,8;72;72;68;991,6;991,8;991,5;4,7;91;10,7;;0
PIRANHAS;31/10/2023;200;24,1;24,8;24,1;75;75;72;991,1;991,6;991,1;3,7;83;9,6;;0
PIRANHAS;31/10/2023;300;23,5;24,1;23,5;79;79;75;990,6;991,1;990,6;2,4;88;8,5;;0
PIRANHAS;31/10/2023;400;23;23,5;23;81;81;79;990;990,6;990;2,4;91;4,8;;0
PIRANHAS;31/10/2023;500;22,7;23;22,7;83;83;81;989,6;990;989,6;2,5;90;4,9;;0
PIRANHAS;31/10/2023;600;22,2;22,7;22,2;85;85;83;989,7;989,7;989,6;1,7;87;4,8;;0
PIRANHAS;31/10/2023;700;21,9;22,2;21,9;87;87;85;990;990;989,7;1,3;77;3,6;;0
PIRANHAS;31/10/2023;800;21,6;21,9;21,6;89;89;87;990,7;990,7;990;0,9;94;2,8;;0
PIRANHAS;31/10/2023;900;22,6;22,6;21,4;84;90;84;991,3;991,3;990,7;0,1;95;2,6;192,2;0
PIRANHAS;31/10/2023;1000;24,2;24,2;22,6;75;84;75;991,6;991,7;991,3;2,7;86;4,8;988,1;0
PIRANHAS;31/10/2023;1100;27,3;27,3;24,2;60;75;60;991,9;991,9;991,5;2,8;91;6,1;1986,6;0
PIRANHAS;31/10/2023;1200;28,8;28,8;27,2;54;60;53;991,6;991,9;991,6;2,1;71;6,5;2819,7;0
PIRANHAS;31/10/2023;1300;30,6;30,7;28,6;48;56;47;991,1;991,6;991;2,3;60;5,6;3339,2;0
PIRANHAS;31/10/2023;1400;32,4;32,6;30,5;42;49;42;990,3;991,1;990,3;2,3;61;6,8;3630;0
PIRANHAS;31/10/2023;1500;33,2;34,1;31,9;39;44;37;989;990,3;989;1,8;127;5,3;3688,8;0
PIRANHAS;31/10/2023;1600;34,6;35,2;33,1;36;41;35;987,6;989;987,6;1,6;26;5,2;3477,8;0
PIRANHAS;31/10/2023;1700;35,8;36;34,5;33;37;32;986,5;987,6;986,5;2,2;57;5,6;3046,8;0
PIRANHAS;31/10/2023;1800;36,2;36,7;35,6;29;33;29;985,9;986,5;985,9;1,4;192;5,9;2330,9;0
PIRANHAS;31/10/2023;1900;36;37;36;28;29;27;985,6;985,9;985,5;0,9;135;4,8;1516,2;0
PIRANHAS;31/10/2023;2000;34,7;36,1;34,7;31;31;28;985,8;985,8;985,5;2,7;99;5,3;567;0
PIRANHAS;31/10/2023;2100;30,8;34,7;30,8;52;52;31;986,8;986,8;985,8;6,2;99;13,9;32,4;0
PIRANHAS;31/10/2023;2200;;;;;;;;;;;;;;
PIRANHAS;31/10/2023;2300;26,7;27,9;26,7;64;64;61;988,9;988,9;988;5,2;97;12,9;;0
PIRANHAS;01/11/2023;0;26;26,7;26;65;66;64;989,8;989,8;988,9;4,4;98;9,7;;0
PIRANHAS;01/11/2023;100;25,3;26;25,3;69;69;65;990,4;990,4;989,8;3,3;99;8,7;;0
PIRANHAS;01/11/2023;200;24,7;25,3;24,7;73;73;69;990,2;990,5;990,2;3,1;106;6;;0
PIRANHAS;01/11/2023;300;;;;;;;;;;;;;;
PIRANHAS;01/11/2023;400;23,7;24,1;23,7;80;80;77;989,2;989,5;989,2;2,1;97;5,7;;0
PIRANHAS;01/11/2023;500;;;;;;;;;;;;;;
PIRANHAS;01/11/2023;600;23,1;23,3;23,1;84;84;83;989,4;989,4;989,2;1,4;91;3,7;;0
PIRANHAS;01/11/2023;700;22,7;23,1;22,7;86;86;84;990,1;990,1;989,4;0,8;105;3,7;;0
PIRANHAS;01/11/2023;800;22,8;22,8;22,7;85;86;85;990,5;990,5;990,1;0,5;90;2,5;;0
PIRANHAS;01/11/2023;900;23,3;23,3;22,8;83;85;83;990,9;990,9;990,4;1,6;89;3,1;133,3;0
PIRANHAS;01/11/2023;1000;24,8;25;23,3;75;83;74;991,4;991,4;990,9;1,4;77;4;726,1;0
PIRANHAS;01/11/2023;1100;27,6;27,7;24,8;64;75;62;991,5;991,5;991,3;1,7;116;4,3;1631;0
PIRANHAS;01/11/2023;1200;30,4;30,4;27,7;52;64;52;991;991,5;991;1,9;121;4,3;2656,8;0
PIRANHAS;01/11/2023;1300;32,2;32,2;30,4;49;53;47;990,4;991;990,4;1,3;157;5,4;3222,6;0
PIRANHAS;01/11/2023;1400;33,8;34,5;32,1;42;49;41;989,7;990,4;989,7;1,5;95;5,3;3553,1;0
PIRANHAS;01/11/2023;1500;35,6;35,7;33,7;38;43;38;988,3;989,7;988,3;1;134;5,6;3753,4;0
PIRANHAS;01/11/2023;1600;35,5;36,2;34,9;39;40;35;987;988,3;987;0,8;129;4,8;3200,6;0
PIRANHAS;01/11/2023;1700;37,2;37,9;35,5;32;39;32;986,2;987;986,2;1,5;171;5;2972,6;0
PIRANHAS;01/11/2023;1800;37,4;38;36,6;31;34;30;985,5;986,2;985,5;1,4;179;4,5;2363,2;0
PIRANHAS;01/11/2023;1900;36,5;38,1;36,4;32;33;29;985,5;985,5;985,4;1,7;116;6,3;1422,9;0
PIRANHAS;01/11/2023;2000;35,5;36,6;35,5;33;33;32;985,7;985,7;985,5;2,3;97;7,4;486,8;0
PIRANHAS;01/11/2023;2100;34,3;35,5;34,3;36;36;33;986,2;986,2;985,7;4,2;102;8,3;28,6;0
PIRANHAS;01/11/2023;2200;31;34,3;31;57;57;36;987,2;987,2;986,2;6,3;96;10,8;;0
PIRANHAS;01/11/2023;2300;29,1;31;29,1;64;64;57;988,3;988,3;987,2;4,9;96;11,6;;0
PIRANHAS;02/11/2023;0;27,8;29,1;27,8;69;69;64;989;989;988,3;4,8;96;9,6;;0
PIRANHAS;02/11/2023;100;26,8;27,8;26,8;72;72;69;989,4;989,5;989;4,1;94;8,6;;0
PIRANHAS;02/11/2023;200;26,1;26,8;26,1;76;76;72;989;989,5;988,9;3,7;83;8,3;;0
PIRANHAS;02/11/2023;300;;;;;;;;;;;;;;
PIRANHAS;02/11/2023;400;25,2;25,5;25,2;81;81;79;988,5;988,8;988,5;1,9;106;5,5;;0
PIRANHAS;02/11/2023;500;24,8;25,2;24,8;82;82;81;988,4;988,4;988,3;1,2;97;4,8;;0
PIRANHAS;02/11/2023;600;24,4;24,8;24,4;84;84;82;988,5;988,5;988,3;0,9;110;3,4;;0
PIRANHAS;02/11/2023;700;24,2;24,4;24,2;85;85;84;989;989;988,5;1,7;93;4;;0
PIRANHAS;02/11/2023;800;24;24,2;23,9;85;86;85;989,8;989,8;989;1,2;102;3,8;;0
PIRANHAS;02/11/2023;900;24,9;24,9;24;81;85;81;990,2;990,2;989,8;0,6;103;3,8;184,5;0
PIRANHAS;02/11/2023;1000;26,4;26,6;24,9;73;81;73;990,7;990,7;990,2;0,9;102;2,7;910,5;0
PIRANHAS;02/11/2023;1100;29;29,1;26,5;64;74;63;990,8;990,9;990,7;1;119;3,3;1860,8;0
PIRANHAS;02/11/2023;1200;30,7;31;29;55;64;54;990,7;990,9;990,7;1;348;3,9;1857,3;0
PIRANHAS;02/11/2023;1300;32,4;33,1;30,4;48;56;47;990,1;990,7;990,1;1,1;297;5,2;2403,1;0
PIRANHAS;02/11/2023;1400;34,8;34,8;32,3;43;50;42;989,5;990,1;989,5;0,6;307;5,5;2547,8;0
