Data;Hora UTC;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);VENTO, DIREÇÃO HORARIA (gr) (° (gr))
03/06/2023;0400 UTC;983,1;983,1;981,8;;20
03/06/2023;0500 UTC;982,8;983,5;982,8;;152
03/06/2023;0600 UTC;981,1;982,9;981,1;;146
03/06/2023;0700 UTC;981,1;981,2;980,9;;131
03/06/2023;0800 UTC;982,1;982,1;981,1;;169
03/06/2023;0900 UTC;983,2;983,2;982,1;;141
03/06/2023;1000 UTC;985;985;983,2;;152
03/06/2023;1100 UTC;993,8;993,8;985;;64
03/06/2023;1200 UTC;998,3;998,3;993,8;;21
03/06/2023;1300 UTC;1006,1;1006,1;998,3;;144
03/06/2023;1400 UTC;1002,8;1009;1002,8;;149
03/06/2023;1500 UTC;1002;1002,8;999,2;;150
03/06/2023;1600 UTC;1005,5;1006,9;1002;;157
03/06/2023;1700 UTC;1000,4;1005,5;1000,4;;145
03/06/2023;1800 UTC;992,5;1000,4;992,5;;145
03/06/2023;1900 UTC;990,6;992,5;989,6;;144
03/06/2023;2000 UTC;987,7;991,1;987,7;;27
03/06/2023;2100 UTC;982,2;987,7;982,2;;151
03/06/2023;2200 UTC;979,9;982,2;979,9;;34
03/06/2023;2300 UTC;977,7;980;977,7;;13
04/06/2023;0000 UTC;977;977,7;976,7;;9
04/06/2023;0100 UTC;979;979;977;;26
04/06/2023;0200 UTC;980,2;980,2;979;;33
04/06/2023;0300 UTC;981,4;981,4;980,2;;20
04/06/2023;0400 UTC;982;982;981,4;;24
04/06/2023;0500 UTC;982,5;982,5;982;;12
04/06/2023;0600 UTC;983,2;983,2;982,5;;29
04/06/2023;0700 UTC;983;983,4;982,9;;18
04/06/2023;0800 UTC;983,5;983,5;983;;154
04/06/2023;0900 UTC;984,2;984,2;983,5;;152
04/06/2023;1000 UTC;985,1;985,1;984,2;;157
04/06/2023;1100 UTC;986,4;986,4;985,1;;151
04/06/2023;1200 UTC;989,4;989,4;986,4;;111
04/06/2023;1300 UTC;993,3;993,3;989,4;;148
04/06/2023;1400 UTC;994,7;995,6;993,4;;157
04/06/2023;1500 UTC;992,8;994,7;992,7;;153
04/06/2023;1600 UTC;994,7;994,7;992,8;;148
04/06/2023;1700 UTC;995,1;995,1;994,7;;69
04/06/2023;1800 UTC;999,1;999,1;995,1;;132
04/06/2023;1900 UTC;998,4;999,5;998,4;;148
04/06/2023;2000 UTC;990,4;998,4;990,4;;156
04/06/2023;2100 UTC;986,2;990,4;986,2;;155
04/06/2023;2200 UTC;984,8;986,2;984,8;;6
04/06/2023;2300 UTC;984,2;985;984,2;;6
05/06/2023;0000 UTC;983,1;984,3;983,1;;6
05/06/2023;0100 UTC;983;983,3;983;;6
05/06/2023;0200 UTC;982,5;983,2;982,5;;6
05/06/2023;0300 UTC;981,1;982,6;981,1;;6
05/06/2023;0400 UTC;981;981,2;980,7;;6
05/06/2023;0500 UTC;981,9;981,9;981;;10
05/06/2023;0600 UTC;982,2;982,3;981,9;;11
05/06/2023;0700 UTC;981,5;982,4;981,5;;11
05/06/2023;0800 UTC;980,6;981,6;980,6;;11
05/06/2023;0900 UTC;981,4;981,4;980,6;;11
05/06/2023;1000 UTC;986,1;986,1;981,4;;11
05/06/2023;1100 UTC;996,8;996,8;986,1;;39
05/06/2023;1200 UTC;1008,2;1008,2;996,8;;117
05/06/2023;1300 UTC;1010;1011;1008,2;;117
05/06/2023;1400 UTC;1010,9;1010,9;1008,4;;154
05/06/2023;1500 UTC;1003,2;1012,7;1003,2;;126
05/06/2023;1600 UTC;1005,5;1005,5;1000,6;;148
05/06/2023;1700 UTC;1010,5;1010,5;1005,5;;129
05/06/2023;1800 UTC;1005,6;1012;1005,6;;38
05/06/2023;1900 UTC;1002;1005,5;1001,9;;38
05/06/2023;2000 UTC;987,2;1002;987,2;;144
05/06/2023;2100 UTC;980;987,2;980;;162
05/06/2023;2200 UTC;976,4;980;976,4;;91
05/06/2023;2300 UTC;974,7;976,4;974,7;;174
06/06/2023;0000 UTC;974,4;974,9;974,4;;174
06/06/2023;0100 UTC;975,2;975,2;974,4;;158
06/06/2023;0200 UTC;976,3;976,3;975,2;;157
06/06/2023;0300 UTC;977,3;977,3;976,3;;9
06/06/2023;0400 UTC;978,4;978,4;977,3;;146
06/06/2023;0500 UTC;979,2;979,2;978,4;;151
06/06/2023;0600 UTC;980,6;980,6;979,2;;157
06/06/2023;0700 UTC;981,7;981,7;980,6;;149
06/06/2023;0800 UTC;984;984;981,7;;126
06/06/2023;0900 UTC;985,8;985,8;984;;118
06/06/2023;1000 UTC;988;988;985,8;;89
06/06/2023;1100 UTC;991,1;991,1;988,1;;134
06/06/2023;1200 UTC;994;994;991,1;;146
06/06/2023;1300 UTC;998,1;998,1;994;;153
06/06/2023;1400 UTC;1000,5;1000,5;998,1;;151
06/06/2023;1500 UTC;1000,1;1001,3;1000,1;;134
06/06/2023;1600 UTC;999,7;1000,4;999,7;;157
06/06/2023;1700 UTC;998,3;1000,1;998,3;;159
06/06/2023;1800 UTC;996,6;998,3;996,6;;145
06/06/2023;1900 UTC;992,6;996,7;992,6;;101
06/06/2023;2000 UTC;986,9;992,6;986,9;;155
06/06/2023;2100 UTC;984,1;986,9;984,1;;146
06/06/2023;2200 UTC;981,9;984,1;981,9;;143
06/06/2023;2300 UTC;981,6;982;981,5;;144
07/06/2023;0000 UTC;981,8;981,9;981,6;;142
07/06/2023;0100 UTC;982,2;982,2;981,8;;148
07/06/2023;0200 UTC;983,6;983,6;982,2;;145
07/06/2023;0300 UTC;985,2;985,2;983,6;;149
07/06/2023;0400 UTC;986,1;986,1;985,2;;141
07/06/2023;0500 UTC;986,2;986,4;986,1;;146
07/06/2023;0600 UTC;986,4;986,4;986,2;;147
07/06/2023;0700 UTC;986,8;986,8;986,4;;133
07/06/2023;0800 UTC;986,3;987,1;986,3;;141
07/06/2023;0900 UTC;985,7;986,4;985,7;;169
07/06/2023;1000 UTC;987,9;987,9;985,7;;160
07/06/2023;1100 UTC;994,6;994,6;987,9;;91
07/06/2023;1200 UTC;1003,1;1003,1;994,7;;154
07/06/2023;1300 UTC;1010,4;1010,4;1003,1;;156
07/06/2023;1400 UTC;1009;1010,4;1007,7;;136
07/06/2023;1500 UTC;1011,1;1011,1;1009;;139
07/06/2023;1600 UTC;1012,4;1012,4;1011,1;;147
07/06/2023;1700 UTC;1012,6;1013,4;1012,4;;150
07/06/2023;1800 UTC;1003,2;1012,6;1003,2;;147
07/06/2023;1900 UTC;996,4;1003,2;996,4;;139
07/06/2023;2000 UTC;986,8;996,4;986,8;;145
07/06/2023;2100 UTC;980,7;986,8;980,7;;151
07/06/2023;2200 UTC;977,6;980,7;977,6;;166
07/06/2023;2300 UTC;976,5;977,6;976,4;;146
08/06/2023;0000 UTC;976,5;976,7;976,5;;129
08/06/2023;0100 UTC;977,9;977,9;976,5;;149
08/06/2023;0200 UTC;978,8;978,8;977,9;;142
08/06/2023;0300 UTC;979,8;979,8;978,8;;169
08/06/2023;0400 UTC;979,7;980,2;979,7;;169
08/06/2023;0500 UTC;978,5;979,8;978,5;;169
08/06/2023;0600 UTC;978,1;978,7;978,1;;169
08/06/2023;0700 UTC;979,1;979,1;978,1;;169
08/06/2023;0800 UTC;981;981;979,1;;169
08/06/2023;0900 UTC;983,2;983,2;981;;169
08/06/2023;1000 UTC;986,8;986,8;983,2;;140
08/06/2023;1100 UTC;992,7;992,7;986,8;;148
08/06/2023;1200 UTC;1002,1;1002,1;992,8;;156
08/06/2023;1300 UTC;1011;1011;1002,1;;139
08/06/2023;1400 UTC;1016,7;1016,7;1011,1;;133
08/06/2023;1500 UTC;1018,3;1018,3;1016,7;;132
08/06/2023;1600 UTC;1017,7;1018,8;1017,7;;137
08/06/2023;1700 UTC;1012,7;1017,7;1012,7;;142
08/06/2023;1800 UTC;1009,3;1012,7;1009,3;;151
08/06/2023;1900 UTC;1000,6;1009,3;1000,6;;146
08/06/2023;2000 UTC;985,6;1000,6;985,6;;149
08/06/2023;2100 UTC;972,2;985,6;972,2;;150
