LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
ARAPIRACA;18/02/2024;1100;27,7;27,7;26,5;987,4;987,4;986,8;1,3;91;4,6;950,4;0
ARAPIRACA;18/02/2024;1200;28,4;28,7;27,6;987,7;987,7;987,4;1;82;3,4;1012,6;0
ARAPIRACA;18/02/2024;1300;29,4;29,5;28,4;987,1;987,7;987,1;1;119;3,4;1131;0
ARAPIRACA;18/02/2024;1400;24,8;29,5;24,8;986,8;987,3;986,8;2,7;169;7,5;475,7;0
ARAPIRACA;18/02/2024;1500;24,7;24,8;24,1;986,9;987,3;986,7;1,9;198;7,5;269,5;0
ARAPIRACA;18/02/2024;1600;24,7;24,9;24,6;986,1;986,9;986,1;1,5;164;4,7;384,4;0
ARAPIRACA;18/02/2024;1700;27,3;27,3;24,7;985,2;986,1;985,2;2,1;146;6,2;1773,2;0
ARAPIRACA;18/02/2024;1800;27,9;28,3;27,3;985,1;985,4;985,1;2,2;122;7,3;1617,7;0
ARAPIRACA;18/02/2024;1900;27,2;28,1;27,2;984,6;985,1;984,6;2,1;105;4,4;721,4;0
ARAPIRACA;18/02/2024;2000;26,6;27,2;26,6;984,8;984,8;984,4;1,7;88;4,1;246,9;0
ARAPIRACA;18/02/2024;2100;26;26,6;26;984,4;985;984,4;2,6;81;4,1;112;0
ARAPIRACA;18/02/2024;2200;25,5;26;25,5;984,7;984,7;984,3;1;107;4,1;;0
ARAPIRACA;18/02/2024;2300;25,3;25,5;25,3;985,4;985,4;984,7;1,7;82;2,8;;0
ARAPIRACA;19/02/2024;0;25,3;25,4;25,3;986,2;986,2;985,4;2,1;83;3,6;;0
ARAPIRACA;19/02/2024;100;25,1;25,3;25,1;986,2;986,4;986,2;1,7;86;4,3;;0
ARAPIRACA;19/02/2024;200;25,1;25,2;25,1;985,8;986,2;985,8;0,8;74;3,9;;0
ARAPIRACA;19/02/2024;300;24,9;25,1;24,9;985,4;985,8;985,4;1,1;71;2,9;;0
ARAPIRACA;19/02/2024;400;25;25,1;24,9;984,7;985,4;984,7;1,5;63;3,4;;0
ARAPIRACA;19/02/2024;500;25,1;25,1;25;984,4;984,7;984,4;1,5;75;3,1;;0
ARAPIRACA;19/02/2024;600;25,1;25,1;25;983,9;984,4;983,9;1,2;77;2,7;;0
ARAPIRACA;19/02/2024;700;25;25,1;25;983,8;984,1;983,8;0,5;95;2,2;;0
ARAPIRACA;19/02/2024;800;24,9;25,1;24,9;983,9;984;983,8;0;72;1,6;;0
ARAPIRACA;19/02/2024;900;24,9;24,9;24,8;984,3;984,3;983,9;0,7;67;1,7;39,1;0
ARAPIRACA;19/02/2024;1000;25,9;26,1;24,9;984,8;984,8;984,3;2,1;91;4,2;543,8;0
ARAPIRACA;19/02/2024;1100;26,9;27;25,9;985,4;985,4;984,8;3,5;96;7,3;1076,9;0
ARAPIRACA;19/02/2024;1200;28,2;28,2;26,9;985,8;985,8;985,4;3,4;68;7,1;1394,5;0
ARAPIRACA;19/02/2024;1300;29,9;29,9;28,2;985,7;985,9;985,7;3,2;106;6,2;1857,2;0
ARAPIRACA;19/02/2024;1400;30,5;30,5;29,4;985,5;985,8;985,4;2,3;93;6,2;1750,6;0
ARAPIRACA;19/02/2024;1500;31,8;32,2;30,6;984,7;985,5;984,7;2,8;99;6,6;2684,5;0
ARAPIRACA;19/02/2024;1600;32,5;33,1;31,7;983,7;984,7;983,7;2,9;100;8,2;3173,5;0
ARAPIRACA;19/02/2024;1700;33,5;34,1;32,2;982,6;983,7;982,6;2,7;73;7,5;2941,2;0
ARAPIRACA;19/02/2024;1800;33;34;32;982,4;982,6;982,4;2,8;103;8,7;2019,1;0
ARAPIRACA;19/02/2024;1900;30,1;33,9;30,1;982,1;982,4;982;4,1;127;9;1175,3;0
ARAPIRACA;19/02/2024;2000;29,1;30,2;29,1;982,4;982,4;982;4,1;116;8,6;648,1;0
ARAPIRACA;19/02/2024;2100;27,5;29;27,5;983;983;982,4;3,7;112;8,1;92;0
ARAPIRACA;19/02/2024;2200;26,9;27,5;26,9;983,4;983,4;982,9;3;108;6,8;;0
ARAPIRACA;19/02/2024;2300;26,4;26,9;26,4;984,1;984,2;983,4;2,8;99;6,4;;0
ARAPIRACA;20/02/2024;0;26,2;26,4;26,2;984,8;984,8;984,1;2,2;90;6,8;;0
ARAPIRACA;20/02/2024;100;26;26,2;26;984,9;985,1;984,8;2,4;97;6,1;;0
ARAPIRACA;20/02/2024;200;25,9;26;25,9;984,6;984,9;984,5;2,7;96;5,7;;0
ARAPIRACA;20/02/2024;300;25,8;25,9;25,7;984,3;984,6;984,3;1,9;89;5,2;;0
ARAPIRACA;20/02/2024;400;25,8;25,9;25,8;983,7;984,3;983,7;1,6;80;4,5;;0
ARAPIRACA;20/02/2024;500;25,6;25,9;25,6;982,6;983,7;982,6;2,1;68;4,5;;0
ARAPIRACA;20/02/2024;600;25,1;25,6;25,1;982,6;982,7;982,5;0,3;72;3,5;;0
ARAPIRACA;20/02/2024;700;24,9;25,1;24,9;982,9;983;982,6;0;42;2;;0
ARAPIRACA;20/02/2024;800;24,5;24,9;24,5;983;983;982,8;0,6;58;1,4;;0
ARAPIRACA;20/02/2024;900;24,7;24,7;24,5;983,2;983,2;983;0,1;69;2;39,8;0
ARAPIRACA;20/02/2024;1000;26,2;26,2;24,7;984,1;984,1;983,2;1,2;98;2,7;586,4;0
ARAPIRACA;20/02/2024;1100;27,5;27,5;26,1;984,4;984,4;984,1;2,3;57;4,5;1362,3;0
ARAPIRACA;20/02/2024;1200;29,8;29,9;27,5;984,5;984,6;984,4;2,3;69;5,6;2306,9;0
ARAPIRACA;20/02/2024;1300;31,4;31,4;29;984,6;984,8;984,5;2,8;90;5,8;2087;0
ARAPIRACA;20/02/2024;1400;32,1;32,8;30,9;984,1;984,6;984,1;2,8;71;7;3624,8;0
ARAPIRACA;20/02/2024;1500;33,6;34;32,1;982,9;984,1;982,9;3,1;68;6,9;3698,8;0
ARAPIRACA;20/02/2024;1600;31,6;34,2;31,6;982;982,9;982;2,8;99;7,4;1579,7;0
ARAPIRACA;20/02/2024;1700;31,1;31,7;31;981;982;981;3;114;6,3;636,2;0
ARAPIRACA;20/02/2024;1800;31,2;31,4;30,9;981,1;981,1;980,9;3,4;111;6,3;750,1;0
ARAPIRACA;20/02/2024;1900;31,2;31,6;31,2;981,1;981,1;980,8;3;117;7,3;663;0
ARAPIRACA;20/02/2024;2000;29,3;31,2;29,3;981,9;981,9;981,1;3,8;93;8,4;292,8;0
ARAPIRACA;20/02/2024;2100;28,1;29,3;28,1;982,9;982,9;981,9;3,4;102;7,6;39,6;0
ARAPIRACA;20/02/2024;2200;27,1;28,1;27,1;983,7;983,7;982,9;2,9;105;6,8;;0
ARAPIRACA;20/02/2024;2300;26,7;27,1;26,7;984,6;984,6;983,6;2,3;101;5,6;;0
ARAPIRACA;21/02/2024;0;26,3;26,7;26,3;985,1;985,1;984,6;2,4;89;5,6;;0
ARAPIRACA;21/02/2024;100;26,1;26,3;26,1;985,6;985,6;985,1;2,6;76;5,3;;0
ARAPIRACA;21/02/2024;200;25,9;26,1;25,8;985,6;985,8;985,6;1,6;74;5,4;;0
ARAPIRACA;21/02/2024;300;25,4;25,9;25,4;985;985,6;985;1,1;73;3,5;;0
ARAPIRACA;21/02/2024;400;25,1;25,4;25,1;984,4;985;984,4;0,3;50;2,4;;0
ARAPIRACA;21/02/2024;500;25,3;25,3;25,1;983,8;984,4;983,8;1,4;66;2,9;;0
ARAPIRACA;21/02/2024;600;25;25,4;25;983,4;983,8;983,4;0,9;66;3,8;;0
ARAPIRACA;21/02/2024;700;24,7;25;24,7;984;984,1;983,4;0,3;75;2;;0
ARAPIRACA;21/02/2024;800;24,5;24,7;24,5;984,3;984,4;984;0,8;61;1,7;;0
ARAPIRACA;21/02/2024;900;24,6;24,6;24,4;984,8;984,8;984,2;0,6;30;2,2;33,3;0,2
ARAPIRACA;21/02/2024;1000;26,1;26,1;24,6;985,3;985,4;984,8;2;63;4,1;555;0
ARAPIRACA;21/02/2024;1100;27,6;27,8;26,1;986,1;986,1;985,3;3,9;71;7,5;1516,2;0
ARAPIRACA;21/02/2024;1200;29,9;29,9;27,2;985,9;986,1;985,8;4,1;78;7,9;1878;0
ARAPIRACA;21/02/2024;1300;30,5;31,3;29,8;985,6;985,9;985,6;3,1;84;8;2932,1;0
ARAPIRACA;21/02/2024;1400;32,1;32,7;30,5;984,8;985,6;984,8;3,9;96;8,3;3296,2;0
ARAPIRACA;21/02/2024;1500;33,6;33,9;31,3;983,9;984,8;983,9;4,2;89;8,5;3395,1;0
ARAPIRACA;21/02/2024;1600;32,4;34,2;31,5;983,5;983,9;983,4;5;88;10,6;2763,9;0
ARAPIRACA;21/02/2024;1700;32,9;33,6;32;982,4;983,5;982,3;4,7;82;11,4;3323,5;0
ARAPIRACA;21/02/2024;1800;28,9;33,5;28,9;982,4;982,6;982,2;4,8;110;10,9;1940,9;0
ARAPIRACA;21/02/2024;1900;28,2;28,9;27,8;982,2;982,7;982,2;3,4;97;8,6;528;0
ARAPIRACA;21/02/2024;2000;28,5;28,5;28,2;982,5;982,5;982,2;2,9;89;7,3;366,9;0
ARAPIRACA;21/02/2024;2100;27,7;28,7;27,7;983,4;983,4;982,5;3,6;106;7,9;62,8;0
ARAPIRACA;21/02/2024;2200;26,8;27,7;26,8;984,4;984,4;983,3;2,7;91;7,1;;0
ARAPIRACA;21/02/2024;2300;26,4;26,8;26,4;985,4;985,4;984,4;2,3;85;6,4;;0
ARAPIRACA;22/02/2024;0;26;26,4;26;985,7;985,8;985,4;2,2;94;4,8;;0
ARAPIRACA;22/02/2024;100;25,5;26;25,5;986,1;986,1;985,7;1,2;63;4,3;;0
ARAPIRACA;22/02/2024;200;25,2;25,5;25,2;985,9;986,2;985,8;0,9;70;2,7;;0
ARAPIRACA;22/02/2024;300;24,9;25,2;24,9;985,2;985,9;985,2;1,7;65;3,2;;0
ARAPIRACA;22/02/2024;400;24,4;24,9;24,4;984,7;985,2;984,6;0,9;44;3,4;;0
ARAPIRACA;22/02/2024;500;24;24,4;24;984,4;984,7;984,4;1,3;71;2,3;;0
ARAPIRACA;22/02/2024;600;23,7;24;23,7;984,5;984,5;984,3;0,4;37;2,5;;0
ARAPIRACA;22/02/2024;700;23,5;23,7;23,5;984,7;984,8;984,5;0;45;1,7;;0
ARAPIRACA;22/02/2024;800;23,2;23,6;23,2;985;985;984,7;0;346;0,8;;0
ARAPIRACA;22/02/2024;900;23,2;23,3;23,1;985,5;985,5;984,9;0;59;0,5;34,6;0
ARAPIRACA;22/02/2024;1000;24,5;24,5;23,2;986,4;986,4;985,5;0,1;1;1;366,7;0
ARAPIRACA;22/02/2024;1100;27,4;27,4;24,5;986,9;986,9;986,4;3,2;58;6,6;1345,6;0
ARAPIRACA;22/02/2024;1200;29,2;29,4;27,4;987,2;987,2;986,9;3,3;54;7,9;2232,9;0
ARAPIRACA;22/02/2024;1300;31,3;31,3;29,2;987,1;987,2;987;3,1;81;7,1;2599,9;0
ARAPIRACA;22/02/2024;1400;32,1;32,2;30,8;986,7;987,2;986,7;3;88;7,1;2546,3;0
ARAPIRACA;22/02/2024;1500;33,8;34,5;32,1;985,6;986,7;985,6;3,4;74;7,4;3519,2;0
ARAPIRACA;22/02/2024;1600;35,3;36,1;33,8;984,7;985,6;984,7;3,3;108;8;3666,7;0
ARAPIRACA;22/02/2024;1700;32,5;36;32,5;984,5;984,7;984,4;5,4;90;9,9;2692,2;0
ARAPIRACA;22/02/2024;1800;33,7;34;32,3;983,5;984,5;983,5;4,4;89;10,2;2624,4;0
ARAPIRACA;22/02/2024;1900;31,7;33,7;31,4;983,8;983,8;983,3;4,7;110;10;1289;0
ARAPIRACA;22/02/2024;2000;30;32;30;983,8;984;983,7;3,7;103;9,1;648,6;0
ARAPIRACA;22/02/2024;2100;28,4;30;28,4;984,7;984,7;983,9;3,4;99;8,1;55;0
ARAPIRACA;22/02/2024;2200;27,4;28,4;27,4;985,8;985,8;984,7;2,9;98;7,9;;0
ARAPIRACA;22/02/2024;2300;26,6;27,4;26,6;986,4;986,4;985,8;1,6;98;5,8;;0
ARAPIRACA;23/02/2024;0;26,2;26,6;26,2;987,2;987,2;986,4;2,4;98;5,3;;0
ARAPIRACA;23/02/2024;100;26;26,2;26;987,6;987,7;987,2;2,5;99;6;;0
ARAPIRACA;23/02/2024;200;25,7;26;25,6;987,5;987,7;987,5;1;71;4,9;;0
ARAPIRACA;23/02/2024;300;25,5;25,7;25,5;986,8;987,5;986,8;1,1;102;2,8;;0
ARAPIRACA;23/02/2024;400;25,4;25,5;25,3;986;986,8;986;1;104;2,5;;0
ARAPIRACA;23/02/2024;500;25,5;25,6;25,4;985,8;986;985,8;1;90;2,6;;0
ARAPIRACA;23/02/2024;600;25,1;25,5;25,1;985,7;985,8;985,7;1,3;126;2,5;;0
ARAPIRACA;23/02/2024;700;24,9;25,1;24,9;985,8;985,8;985,6;0,5;88;2,5;;0
ARAPIRACA;23/02/2024;800;24,9;24,9;24,6;986,1;986,1;985,8;0,4;116;1,9;;0
ARAPIRACA;23/02/2024;900;25;25;24,8;986,8;986,8;986,1;0,6;121;2,3;47,3;0
ARAPIRACA;23/02/2024;1000;26,1;26,1;25;987,6;987,7;986,8;1,4;96;2,9;468,1;0
ARAPIRACA;23/02/2024;1100;27,6;27,8;26,1;988;988;987,6;2,6;126;5,2;1339,4;0
ARAPIRACA;23/02/2024;1200;30,3;30,3;27,6;988,3;988,4;988;3,4;84;7;2260,8;0
ARAPIRACA;23/02/2024;1300;31,3;31,3;28,8;988,2;988,3;988;3,7;102;7,2;2403,7;0
ARAPIRACA;23/02/2024;1400;32,2;32,6;31;987,9;988,3;987,9;3,2;134;7,1;3299,6;0
ARAPIRACA;23/02/2024;1500;31,2;32,5;29,8;987,1;988;987,1;2,7;115;6,9;2388,2;0
ARAPIRACA;23/02/2024;1600;32;35,1;31,2;986,9;987,1;986,6;4,9;99;9,3;3029,9;0
ARAPIRACA;23/02/2024;1700;33,8;34,5;31,9;985,7;986,8;985,6;4,7;120;9,2;3158,2;0
ARAPIRACA;23/02/2024;1800;32,7;34,6;32,7;985,6;985,7;985,4;4,5;112;11;2407,2;0
ARAPIRACA;23/02/2024;1900;32,1;33,3;31,3;985,7;985,7;985,4;3,6;137;9,5;1525,8;0
ARAPIRACA;23/02/2024;2000;29,1;32,2;29,1;986,4;986,4;985,7;3,5;125;9;553,6;0
ARAPIRACA;23/02/2024;2100;27,6;29,4;27,6;987;987;986,4;2,8;125;8,5;94,2;0
ARAPIRACA;23/02/2024;2200;26,6;27,6;26,6;987,2;987,2;986,9;2,9;125;7,1;;0
ARAPIRACA;23/02/2024;2300;25,8;26,6;25,8;988;988;987,2;2;117;5,6;;0
ARAPIRACA;24/02/2024;0;25,3;25,9;25,3;988,8;988,8;988;1,1;93;4,7;;0
ARAPIRACA;24/02/2024;100;24,8;25,3;24,8;989,3;989,3;988,8;0,2;125;3,1;;0
ARAPIRACA;24/02/2024;200;24,4;24,8;24,4;988,7;989,3;988,7;0,3;147;1,5;;0
ARAPIRACA;24/02/2024;300;24,5;24,5;24,3;988,4;988,7;988,4;0,7;122;2,1;;0
ARAPIRACA;24/02/2024;400;24,3;24,6;24,3;988;988,4;988;0,2;146;2;;0
ARAPIRACA;24/02/2024;500;24,3;24,4;24,1;987,6;988;987,6;0,7;120;1,8;;0
ARAPIRACA;24/02/2024;600;24,2;24,3;24;987;987,6;987;0,2;189;2;;0
ARAPIRACA;24/02/2024;700;24,2;24,3;24;987,2;987,2;986,9;0,2;147;2;;0
ARAPIRACA;24/02/2024;800;23,9;24,3;23,9;987,6;987,6;987,2;0;270;1,2;;0
ARAPIRACA;24/02/2024;900;23,8;24;23,5;987,7;987,8;987,5;0;249;1,2;36;0
ARAPIRACA;24/02/2024;1000;25,2;25,2;23,8;988,3;988,3;987,7;0,6;208;2,3;618,3;0
ARAPIRACA;24/02/2024;1100;27,9;28;25,2;989,2;989,3;988,3;2,5;142;6;1615,8;0
ARAPIRACA;24/02/2024;1200;29,1;29,8;27,6;989,5;989,6;989,1;2,2;163;6;1973,1;0
ARAPIRACA;24/02/2024;1300;30,8;31,5;29,1;989,5;989,5;989,1;2,7;176;7,4;2801,9;0
ARAPIRACA;24/02/2024;1400;30,7;32,4;30,6;988,9;989,5;988,9;3,2;166;9,2;2406,6;0
ARAPIRACA;24/02/2024;1500;25,2;31,3;25,2;989,5;989,7;988,8;3,5;163;14,8;1826;0
ARAPIRACA;24/02/2024;1600;28,2;28,6;24,9;988,3;989,5;988,3;3,3;170;8,4;2079,9;0
ARAPIRACA;24/02/2024;1700;29,2;29,4;27,8;987,4;988,3;987,4;3,2;153;8,3;2321,7;0
ARAPIRACA;24/02/2024;1800;30,1;31,3;29,1;987;987,4;987;3,7;137;8,5;2192;0
ARAPIRACA;24/02/2024;1900;29,7;30,4;29,4;987;987;986,7;3,7;136;9,2;1666,4;0
ARAPIRACA;24/02/2024;2000;27,6;30,1;27,6;987;987,1;986,9;2;121;8,8;602,7;0
ARAPIRACA;24/02/2024;2100;26,5;27,6;26,5;987,3;987,3;986,9;2;133;5,6;64,2;0
ARAPIRACA;24/02/2024;2200;25,5;26,5;25,5;987,6;987,6;987,3;1,5;135;4,2;;0
ARAPIRACA;24/02/2024;2300;25;25,6;25;987,8;987,8;987,5;0,8;145;3,6;;0
ARAPIRACA;25/02/2024;0;25,1;25,1;24,9;988,4;988,4;987,8;0,5;148;2,5;;0
ARAPIRACA;25/02/2024;100;24,6;25,1;24,6;988,2;988,6;988,2;0,2;153;2,1;;0
ARAPIRACA;25/02/2024;200;24,5;25;24,5;987,8;988,3;987,8;0,8;150;3,2;;0
ARAPIRACA;25/02/2024;300;24,6;24,7;24,4;987,4;987,8;987,4;0,6;177;2,5;;0
ARAPIRACA;25/02/2024;400;24,6;24,7;24,5;986,7;987,4;986,7;0,7;166;2,6;;0
ARAPIRACA;25/02/2024;500;24,4;24,6;24,3;986,4;986,7;986,4;0,6;165;2,9;;0
ARAPIRACA;25/02/2024;600;23,9;24,5;23,9;986,5;986,5;986,3;0,5;194;3;;0
ARAPIRACA;25/02/2024;700;23,8;23,9;23,8;986,8;986,9;986,5;0,3;199;2;;0
ARAPIRACA;25/02/2024;800;23,4;23,8;23,3;987,1;987,1;986,8;0,1;211;1,8;;0
ARAPIRACA;25/02/2024;900;23,8;23,8;23,1;987,6;987,6;987,1;0,2;175;2,4;52,6;0
ARAPIRACA;25/02/2024;1000;25,5;25,5;23,8;988;988;987,5;1,4;173;3,9;643,3;0
ARAPIRACA;25/02/2024;1100;26;26,9;25,5;988,5;988,6;987,9;3,4;150;8,7;1209,2;0
ARAPIRACA;25/02/2024;1200;27,5;27,7;25,1;988,7;988,7;988,5;2,6;112;8,7;1006,6;0
ARAPIRACA;25/02/2024;1300;27,7;28,8;26,6;988,4;988,7;988,4;2,5;118;6,7;1651,4;0
ARAPIRACA;25/02/2024;1400;27,4;28;25,3;988,1;988,6;988,1;2,4;99;10,6;1347;0
ARAPIRACA;25/02/2024;1500;30,3;30,7;27,3;987,1;988,1;987,1;3,4;135;8;2609,8;0
ARAPIRACA;25/02/2024;1600;33,4;33,4;30,4;986,3;987,1;986,3;3,4;145;8,4;3630,7;0
ARAPIRACA;25/02/2024;1700;32,2;33,4;31,1;985,5;986,3;985,5;3,4;143;9,4;1972,4;0
ARAPIRACA;25/02/2024;1800;32,4;33,1;31,5;985;985,5;985;4,1;142;12;2394;0
ARAPIRACA;25/02/2024;1900;31,6;32,5;31,4;985,3;985,4;985;3,6;147;9,5;1777,7;0
ARAPIRACA;25/02/2024;2000;29;31,6;29;986;986;985,3;2,8;149;9,1;743,5;0
ARAPIRACA;25/02/2024;2100;26,9;29;26,9;986,7;986,7;986;1,7;161;8,3;93;0
ARAPIRACA;25/02/2024;2200;26;26,9;26;986,8;987;986,6;1,4;174;5,7;;0
ARAPIRACA;25/02/2024;2300;25,4;26;25,3;987,7;987,7;986,8;0,6;177;5,2;;0
ARAPIRACA;26/02/2024;0;25,2;25,6;25,2;988;988;987,5;0,8;152;3,1;;0
ARAPIRACA;26/02/2024;100;25;25,2;25;988;988,1;987,9;0,6;147;4,4;;0
ARAPIRACA;26/02/2024;200;24,5;25;24,5;987,6;988;987,6;0,3;145;2,5;;0
ARAPIRACA;26/02/2024;300;24,3;24,5;24,3;986,7;987,6;986,7;0,4;194;1,6;;0
ARAPIRACA;26/02/2024;400;24;24,3;24;985,9;986,7;985,9;0,2;186;1,4;;0
ARAPIRACA;26/02/2024;500;23,6;24,1;23,6;985,4;985,9;985,4;0,1;197;1,5;;0
ARAPIRACA;26/02/2024;600;23,2;23,9;23,2;985,1;985,5;985,1;0,1;163;4,5;;0
ARAPIRACA;26/02/2024;700;23,8;23,8;23,2;985,4;985,4;985,1;0,5;193;1,9;;0
ARAPIRACA;26/02/2024;800;23,8;23,9;23,7;985,5;985,6;985,3;0,4;223;1,9;;0
ARAPIRACA;26/02/2024;900;23,7;23,8;23,6;986;986;985,5;0,1;146;3;40,6;0
ARAPIRACA;26/02/2024;1000;25,1;25,1;23,7;986,3;986,3;986;1;173;3,1;610,2;0
ARAPIRACA;26/02/2024;1100;26,6;26,6;25,1;986,9;986,9;986,3;1,3;176;3,9;1342,6;0
ARAPIRACA;26/02/2024;1200;27,9;28,3;26,5;986,9;987;986,9;1,1;135;4,2;1751,5;0
ARAPIRACA;26/02/2024;1300;30,6;30,6;27,6;986,5;986,9;986,5;2,3;154;8;2299,8;0
ARAPIRACA;26/02/2024;1400;30,2;31,4;30;986,4;986,5;986,3;2,4;165;8;2673,1;0
ARAPIRACA;26/02/2024;1500;33,3;33,3;30,1;985,5;986,4;985,5;3;139;7,8;3407,3;0
ARAPIRACA;26/02/2024;1600;34,1;34,1;31,7;984,5;985,5;984,5;3,2;146;7,8;3489,5;0
ARAPIRACA;26/02/2024;1700;34,1;34,6;32,4;984,2;984,6;984,2;3;136;8,4;2912,2;0
ARAPIRACA;26/02/2024;1800;32,4;34,3;32,4;983,8;984,2;983,7;2,4;147;9,3;2593;0
ARAPIRACA;26/02/2024;1900;31;32,6;30,5;983,8;983,8;983,6;3;153;8,1;1196,3;0
ARAPIRACA;26/02/2024;2000;29,4;31,4;29,4;984,8;984,8;983,8;3,2;144;8;947,1;0
ARAPIRACA;26/02/2024;2100;27,1;29,4;27,1;985;985,1;984,8;1,8;148;7,8;75,9;0
ARAPIRACA;26/02/2024;2200;25,8;27,1;25,8;985,5;985,5;985;0,7;149;4,2;;0
ARAPIRACA;26/02/2024;2300;25,4;25,8;25,3;986,2;986,2;985,5;0,4;162;2,7;;0
ARAPIRACA;27/02/2024;0;24,9;25,4;24,9;986,5;986,5;986,2;0,1;166;2;;0
ARAPIRACA;27/02/2024;100;25;25,2;24,9;986,7;986,8;986,5;0,4;184;2,2;;0
ARAPIRACA;27/02/2024;200;25,6;25,6;25;986,3;986,7;986,3;1,5;178;4,7;;0
ARAPIRACA;27/02/2024;300;24,5;25,6;24,4;985,4;986,3;985,4;0,4;173;4,7;;0
ARAPIRACA;27/02/2024;400;24,5;24,6;24,5;984,7;985,4;984,7;0;290;1,9;;0
ARAPIRACA;27/02/2024;500;24,7;24,7;24,5;984,2;984,7;984,2;0,6;135;1,7;;0
ARAPIRACA;27/02/2024;600;24,6;24,7;24,6;984;984,2;984;0,3;175;1,7;;0
ARAPIRACA;27/02/2024;700;24,6;24,7;24,6;983,9;984,1;983,9;0,4;214;1,8;;0
ARAPIRACA;27/02/2024;800;24,1;24,6;24,1;984,3;984,3;983,9;0;266;1,8;;0
ARAPIRACA;27/02/2024;900;24,4;24,4;24,1;984,6;984,6;984,3;0;127;0,5;37,8;0
ARAPIRACA;27/02/2024;1000;25,1;25,1;24,4;985,2;985,2;984,6;0,1;197;1,2;281,2;0
ARAPIRACA;27/02/2024;1100;26;26,1;25,1;985,7;985,7;985,2;1,4;193;3,6;1081,4;0
ARAPIRACA;27/02/2024;1200;28,1;28,1;25,8;986;986;985,7;1,3;151;4,1;2172,2;0
ARAPIRACA;27/02/2024;1300;29,1;29,3;27,4;986;986,1;985,9;2,2;138;4,6;1712,8;0
ARAPIRACA;27/02/2024;1400;30,1;30,1;28,8;985,6;986;985,5;2,7;136;6,2;2442,1;0
ARAPIRACA;27/02/2024;1500;32,3;32,6;30,2;984,7;985,6;984,7;2,5;128;6,7;3522,5;0
ARAPIRACA;27/02/2024;1600;29,4;32,3;26,5;984,3;985,1;984,3;2,4;196;9,2;2029;0
ARAPIRACA;27/02/2024;1700;24,2;29,7;23,7;984,2;984,6;983,8;1,4;200;10;1062,6;0
ARAPIRACA;27/02/2024;1800;26,2;26,3;23,8;983,8;984,3;983,8;1,3;240;4,2;1049,7;0
ARAPIRACA;27/02/2024;1900;26,2;27,4;25,6;984;984;983,6;0,8;181;3,8;944,9;0
ARAPIRACA;27/02/2024;2000;26,5;26,5;25,6;984,5;984,5;984;1,5;154;3,9;259;0
ARAPIRACA;27/02/2024;2100;25,7;26,5;25,7;985,2;985,2;984,5;1,6;145;5;54,7;0
ARAPIRACA;27/02/2024;2200;25,5;25,7;25,4;985,8;985,8;985,2;2,1;122;4,6;;0
ARAPIRACA;27/02/2024;2300;24,9;25,5;24,9;986,1;986,1;985,8;0,4;159;3,8;;0
ARAPIRACA;28/02/2024;0;24,7;24,9;24,6;986,4;986,4;986,1;0,6;186;2,1;;0
ARAPIRACA;28/02/2024;100;24,5;24,7;24,5;986,7;986,8;986,2;0,1;85;2,4;;0
ARAPIRACA;28/02/2024;200;24,4;24,6;24,3;986,8;986,9;986,5;0,1;176;1,9;;0
ARAPIRACA;28/02/2024;300;24,2;24,5;24,1;986,1;986,8;986,1;0;225;1,3;;0
ARAPIRACA;28/02/2024;400;23,8;24,2;23,7;985,6;986,1;985,6;0,1;19;0,9;;0
ARAPIRACA;28/02/2024;500;23,9;23,9;23,7;985,8;985,8;985,6;0,1;294;1,2;;0
ARAPIRACA;28/02/2024;600;23,8;23,9;23,5;985,5;985,8;985,5;0,5;313;1,3;;0
ARAPIRACA;28/02/2024;700;24,2;24,2;23,8;985,7;985,8;985,5;0,1;77;1,3;;0
ARAPIRACA;28/02/2024;800;24,3;24,3;24,1;986;986;985,7;0;218;1;;0
ARAPIRACA;28/02/2024;900;24,2;24,3;24,1;986,4;986,4;986;0;228;0,6;36,5;0
ARAPIRACA;28/02/2024;1000;25,1;25,3;24,2;986,6;986,6;986,3;0,7;225;1,8;678,4;0
ARAPIRACA;28/02/2024;1100;26,4;26,4;24,8;986,8;986,9;986,6;0,3;18;2,1;1546,5;0
ARAPIRACA;28/02/2024;1200;28,5;28,5;26,3;987,3;987,3;986,8;1;160;3,8;2177,5;0
ARAPIRACA;28/02/2024;1300;29,7;29,7;28;987,2;987,4;987,2;0,9;161;4,3;2471,5;0
ARAPIRACA;28/02/2024;1400;30,6;30,6;29,4;987;987,4;987;1,2;152;3,8;2151,5;0
ARAPIRACA;28/02/2024;1500;31,6;31,7;30,5;986;987;986;0,7;139;5,4;2869;0
ARAPIRACA;28/02/2024;1600;28;32,9;28;985,4;986;985,4;4,9;118;9,6;2656,2;0
ARAPIRACA;28/02/2024;1700;26,7;28,3;26,7;985,1;985,5;985,1;3,1;114;9,8;1192,1;0
ARAPIRACA;28/02/2024;1800;28;28,4;26,6;984,8;985,4;984,8;0,8;147;6,4;1304,3;0
ARAPIRACA;28/02/2024;1900;27,5;28,3;27,5;984,3;984,8;984,3;0,8;148;3,3;664,2;0
