LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s)
CORURIPE;24/11/2023;1700;30,8;32;30,8;1003,3;1003,9;1003,3;3,7;101;8,8
CORURIPE;24/11/2023;1800;29,7;31,2;29,5;1003,5;1003,5;1003,2;3,7;98;8,5
CORURIPE;24/11/2023;1900;28,4;29,8;28,3;1003,6;1003,7;1003,5;3,8;98;8,5
CORURIPE;24/11/2023;2000;26,9;28,4;26,9;1003,7;1003,8;1003,6;3,6;86;8,1
CORURIPE;24/11/2023;2100;25,8;26,9;25,8;1003,9;1003,9;1003,7;3,1;59;8,1
CORURIPE;24/11/2023;2200;24,5;25,8;24,5;1004,7;1004,7;1003,9;1,9;70;6
CORURIPE;24/11/2023;2300;24,6;24,6;24,3;1005,2;1005,2;1004,7;2,6;55;5,3
CORURIPE;25/11/2023;0;24,3;24,6;24,3;1005,7;1005,8;1005,2;2,3;50;5,9
CORURIPE;25/11/2023;100;24;24,3;24;1005,3;1005,7;1005,3;1,8;52;4,4
CORURIPE;25/11/2023;200;23,4;24;23,3;1005,2;1005,4;1005,2;0,8;127;3,6
CORURIPE;25/11/2023;300;22,9;23,6;22,9;1003,8;1005,3;1003,8;1,3;31;2,8
CORURIPE;25/11/2023;400;22,3;23;22,3;1003,4;1003,8;1003,4;1,2;37;3,2
CORURIPE;25/11/2023;500;22,3;22,3;22,1;1003,4;1003,4;1003,3;1,2;44;3
CORURIPE;25/11/2023;600;21,9;22,3;21,9;1003,3;1003,4;1003,2;1;34;3,3
CORURIPE;25/11/2023;700;21,9;22;21,4;1003,4;1003,5;1003,3;1,5;30;3,3
CORURIPE;25/11/2023;800;22,1;22,2;21,7;1004,1;1004,1;1003,4;1,5;26;3,5
CORURIPE;25/11/2023;900;23,5;23,5;22,1;1004,7;1004,8;1004,1;1,8;42;4,6
CORURIPE;25/11/2023;1000;26;26;23,5;1005,1;1005,1;1004,7;2,4;42;5,3
CORURIPE;25/11/2023;1100;28;28,6;26;1005,7;1005,7;1005,1;2,7;90;7,1
CORURIPE;25/11/2023;1200;29,7;30,2;28;1005,8;1005,9;1005,7;3,6;92;8,8
CORURIPE;25/11/2023;1300;30,3;30,6;29,4;1005,5;1005,9;1005,5;3,5;88;8,8
CORURIPE;25/11/2023;1400;30,8;31,2;29,9;1005;1005,6;1005;4;103;8,8
CORURIPE;25/11/2023;1500;30,4;31,6;29,9;1004,4;1005,1;1004,4;4,1;90;8,3
CORURIPE;25/11/2023;1600;30,3;31,6;30,2;1003,6;1004,5;1003,6;3,6;101;9
CORURIPE;25/11/2023;1700;30,6;31,3;29,5;1003;1003,6;1003;3,5;101;8,3
CORURIPE;25/11/2023;1800;29,5;30,7;29,2;1002,6;1003,1;1002,6;3,5;115;8,6
CORURIPE;25/11/2023;1900;28,7;29,8;28,2;1002,8;1002,8;1002,5;3,4;113;8,3
CORURIPE;25/11/2023;2000;27,1;28,9;27,1;1003;1003;1002,7;3;110;7,4
CORURIPE;25/11/2023;2100;25,9;27,1;25,8;1003,6;1003,6;1003;2,1;106;6
CORURIPE;25/11/2023;2200;25,3;25,9;25,3;1004,2;1004,2;1003,6;2,1;105;4,7
CORURIPE;25/11/2023;2300;25;25,3;25;1004,6;1004,6;1004,2;1,9;105;4,5
CORURIPE;26/11/2023;0;24,7;25;24,7;1005,2;1005,2;1004,6;1;100;4
CORURIPE;26/11/2023;100;24,2;24,6;24,2;1005,4;1005,5;1005,2;1,2;64;2,7
CORURIPE;26/11/2023;200;24,1;24,2;23,9;1005,2;1005,4;1005,2;1,2;96;3
CORURIPE;26/11/2023;300;24,2;24,3;24,1;1004,5;1005,2;1004,5;1,1;69;3
CORURIPE;26/11/2023;400;23,9;24,2;23,6;1003,9;1004,5;1003,9;0,5;153;2,5
CORURIPE;26/11/2023;500;23,6;23,9;23,4;1003,6;1003,9;1003,5;1,7;105;4
CORURIPE;26/11/2023;600;23,1;23,6;22,8;1003,7;1003,7;1003,5;1,6;103;3
CORURIPE;26/11/2023;700;22,7;23,3;22,7;1004,1;1004,1;1003,7;0,6;47;2,8
CORURIPE;26/11/2023;800;22,1;22,7;22;1004,7;1004,7;1004,1;0,8;329;1,9
CORURIPE;26/11/2023;900;23,4;23,4;22;1005,2;1005,2;1004,7;0,9;25;1,5
CORURIPE;26/11/2023;1000;23,7;24,3;23,3;1006,1;1006,1;1005,2;4;130;7,7
CORURIPE;26/11/2023;1100;23,9;23,9;22,4;1006,5;1006,6;1006,1;2,8;199;8,1
CORURIPE;26/11/2023;1200;28;28;23,9;1006,7;1006,7;1006,5;2;96;6,4
CORURIPE;26/11/2023;1300;28,5;29,8;27,7;1006,3;1006,7;1006,3;2,5;100;8
CORURIPE;26/11/2023;1400;30;30,5;28,5;1005,7;1006,3;1005,6;3,6;112;8,4
CORURIPE;26/11/2023;1500;30,5;30,9;29,3;1004,9;1005,7;1004,9;4,2;112;8,8
CORURIPE;26/11/2023;1600;30,4;30,8;29,3;1004,2;1004,9;1004,2;3,1;105;8,8
CORURIPE;26/11/2023;1700;29,7;30,7;29,3;1003,5;1004,2;1003,5;3,3;109;8,5
CORURIPE;26/11/2023;1800;28,4;30,3;28,4;1003,1;1003,5;1003;3,8;112;8,4
CORURIPE;26/11/2023;1900;28,3;29,2;28,3;1003,2;1003,3;1003;2,7;104;7,6
CORURIPE;26/11/2023;2000;27,3;28,7;27,3;1003,5;1003,5;1003,2;2,6;111;6,6
CORURIPE;26/11/2023;2100;25,7;27,3;25,7;1004;1004;1003,5;1,9;117;5,2
CORURIPE;26/11/2023;2200;25,2;25,7;25,2;1004,5;1004,5;1004;1,5;110;4
CORURIPE;26/11/2023;2300;25;25,2;25;1005,4;1005,4;1004,5;1,5;102;3,1
CORURIPE;27/11/2023;0;24,4;25;24,4;1005,9;1005,9;1005,4;1;90;3
CORURIPE;27/11/2023;100;24,3;24,8;24,3;1006;1006,1;1005,9;1,2;102;3,4
CORURIPE;27/11/2023;200;24,3;24,7;24,3;1005,7;1006;1005,7;1,3;107;3,3
CORURIPE;27/11/2023;300;24,4;24,5;24,2;1004,7;1005,7;1004,7;1,8;111;3,8
CORURIPE;27/11/2023;400;24,5;24,6;24,4;1003,8;1004,7;1003,8;2;108;4,7
CORURIPE;27/11/2023;500;24,2;24,5;24,2;1003,6;1003,8;1003,5;1,6;112;4,7
CORURIPE;27/11/2023;600;24;24,3;24;1004;1004;1003,6;0,4;175;3,3
CORURIPE;27/11/2023;700;23,6;24;23,5;1004,3;1004,3;1004;0,5;197;1,3
CORURIPE;27/11/2023;800;23;23,6;23;1004,6;1004,7;1004,3;0,7;290;1,5
CORURIPE;27/11/2023;900;23,6;23,6;22,8;1005,3;1005,3;1004,6;1,3;280;2,3
CORURIPE;27/11/2023;1000;24,8;24,9;23,6;1005,9;1005,9;1005,3;1,1;305;2,3
CORURIPE;27/11/2023;1100;24,3;25,6;23,6;1006,7;1006,8;1005,9;1,1;27;5,3
CORURIPE;27/11/2023;1200;26,1;26,1;24,2;1006,8;1006,8;1006,7;2,5;149;6,3
CORURIPE;27/11/2023;1300;28,1;28,2;25,5;1006,6;1006,9;1006,6;2,9;106;7,4
CORURIPE;27/11/2023;1400;28,8;29,4;28,1;1006,6;1006,7;1006,6;3,6;115;7,7
CORURIPE;27/11/2023;1500;26,9;30;26,7;1006,3;1006,6;1006,2;4,7;145;10,3
CORURIPE;27/11/2023;1600;29,1;29,6;26,9;1005,4;1006,3;1005,4;4,2;120;8,9
CORURIPE;27/11/2023;1700;28,5;29,3;28,3;1004,6;1005,4;1004,6;4,7;106;9,8
CORURIPE;27/11/2023;1800;28,8;29,5;28,2;1004,5;1004,6;1004,4;4,2;127;8,8
CORURIPE;27/11/2023;1900;26,9;28,8;26,8;1004,9;1004,9;1004,5;3,5;150;7,9
CORURIPE;27/11/2023;2000;25,5;26,9;25,4;1005,4;1005,4;1004,9;2,6;133;7,1
CORURIPE;27/11/2023;2100;25,5;25,7;25,4;1005,7;1005,7;1005,3;1,4;98;5,9
CORURIPE;27/11/2023;2200;25,4;25,6;25,4;1006,3;1006,3;1005,7;1,7;95;4,1
CORURIPE;27/11/2023;2300;26,1;26,1;25,3;1006,5;1006,6;1006,3;2,6;102;6,2
CORURIPE;28/11/2023;0;25,9;26,1;25,9;1007;1007;1006,5;1,7;111;6,1
CORURIPE;28/11/2023;100;25,8;25,9;25,8;1007;1007,1;1006,9;2,1;104;5
CORURIPE;28/11/2023;200;25,2;25,8;25,2;1006,5;1007;1006,5;2,1;102;4,5
CORURIPE;28/11/2023;300;24,7;25,3;24,7;1005,6;1006,5;1005,6;1,3;92;4,1
CORURIPE;28/11/2023;400;24,4;24,7;24,4;1005,2;1005,6;1005,2;1,1;84;3,6
CORURIPE;28/11/2023;500;24,2;24,4;24,2;1005,1;1005,2;1005;0,6;79;2,1
CORURIPE;28/11/2023;600;24,1;24,3;24;1005,2;1005,3;1005;0,3;17;1,6
CORURIPE;28/11/2023;700;23,7;24,5;23,7;1005,5;1005,6;1005,1;2,2;102;5,1
CORURIPE;28/11/2023;800;23,5;23,8;23,4;1005,7;1005,7;1005,3;1,5;93;5,1
CORURIPE;28/11/2023;900;25,1;25,1;23,5;1006,3;1006,3;1005,7;1,9;103;4,8
CORURIPE;28/11/2023;1000;27,3;27,4;25,2;1007;1007;1006,3;2,5;103;7,2
CORURIPE;28/11/2023;1100;28,4;28,4;27,3;1007,4;1007,4;1007;3,3;95;7,2
CORURIPE;28/11/2023;1200;28,6;29;27,8;1007,5;1007,5;1007,4;3,2;92;8,1
CORURIPE;28/11/2023;1300;28,6;29,2;27,2;1007,1;1007,5;1007;3,3;108;8,2
CORURIPE;28/11/2023;1400;29,6;29,7;28,2;1006,7;1007,1;1006,7;2,9;103;9,1
CORURIPE;28/11/2023;1500;29,6;29,9;28,4;1006,1;1006,7;1006,1;2,8;108;8,1
CORURIPE;28/11/2023;1600;28,5;30;28,5;1005,6;1006,1;1005,6;4,1;77;8
CORURIPE;28/11/2023;1700;28,9;29,7;28;1004,9;1005,6;1004,9;3;110;8
CORURIPE;28/11/2023;1800;28,5;30,1;28,2;1004,7;1004,9;1004,7;3;83;7,1
CORURIPE;28/11/2023;1900;28,3;28,8;28,2;1004,5;1004,7;1004,4;3,2;98;7,6
CORURIPE;28/11/2023;2000;27,2;28,3;27,2;1004,6;1004,7;1004,5;2,5;100;7
CORURIPE;28/11/2023;2100;25,8;27,2;25,8;1004,9;1004,9;1004,6;1,9;104;5,8
CORURIPE;28/11/2023;2200;25,3;25,8;25,3;1005,4;1005,4;1004,9;2,2;106;4,7
CORURIPE;28/11/2023;2300;24,9;25,3;24,9;1005,7;1005,7;1005,4;2;99;4,5
CORURIPE;29/11/2023;0;24,5;24,9;24,5;1005,7;1005,8;1005,7;0,4;46;3,8
CORURIPE;29/11/2023;100;24,1;24,6;24,1;1005,8;1005,9;1005,7;0,8;73;2,6
CORURIPE;29/11/2023;200;23,8;24,2;23,8;1005,2;1005,8;1005,2;0,6;30;1,6
CORURIPE;29/11/2023;300;23,9;24,1;23,8;1004,7;1005,2;1004,7;0,9;353;1,4
CORURIPE;29/11/2023;400;23,4;23,9;23,4;1003,9;1004,7;1003,9;1;30;1,8
CORURIPE;29/11/2023;500;22,9;23,4;22,9;1003,3;1003,9;1003,3;0,9;20;1,8
CORURIPE;29/11/2023;600;22,7;23;22,7;1003,2;1003,3;1003,1;1;32;2,1
CORURIPE;29/11/2023;700;22,5;22,7;22,4;1003,2;1003,2;1003,1;1,1;18;1,8
CORURIPE;29/11/2023;800;22,3;22,6;22,2;1003,7;1003,7;1003,2;1,2;359;2
CORURIPE;29/11/2023;900;23,1;23,1;22,2;1004,3;1004,3;1003,7;1;356;2,6
CORURIPE;29/11/2023;1000;26,1;26,1;23,1;1004,6;1004,6;1004,3;1,1;68;2,3
CORURIPE;29/11/2023;1100;26,9;27,2;25,9;1005,2;1005,2;1004,6;2,1;89;4,6
CORURIPE;29/11/2023;1200;28,2;29,1;26,8;1005,3;1005,4;1005,1;3,4;119;8,2
CORURIPE;29/11/2023;1300;29,5;29,8;28,2;1005,3;1005,4;1005,3;3,3;104;8,8
CORURIPE;29/11/2023;1400;30;30,3;28,6;1004,9;1005,3;1004,9;3,5;98;7,9
CORURIPE;29/11/2023;1500;30,2;30,8;29;1004,5;1005;1004,5;3,8;144;7,8
CORURIPE;29/11/2023;1600;29,3;30,7;29,2;1003,7;1004,5;1003,6;3,9;131;8,7
CORURIPE;29/11/2023;1700;29,9;30,7;29,3;1002,9;1003,7;1002,9;3,3;104;9,1
CORURIPE;29/11/2023;1800;29,5;30,8;29,3;1002,5;1002,9;1002,4;3,5;124;8,2
CORURIPE;29/11/2023;1900;28,6;30,2;28,3;1002,6;1002,6;1002,4;2,6;110;7,5
CORURIPE;29/11/2023;2000;27,2;28,6;27,2;1003;1003;1002,5;2,2;106;7,1
CORURIPE;29/11/2023;2100;25,6;27,2;25,6;1003,7;1003,7;1003;1,6;98;5,6
CORURIPE;29/11/2023;2200;24,8;25,6;24,6;1004,2;1004,2;1003,7;1,5;95;3,4
CORURIPE;29/11/2023;2300;24,7;24,8;24,4;1004,8;1004,8;1004,2;1,3;95;3,1
CORURIPE;30/11/2023;0;24,4;24,8;24,3;1005,3;1005,4;1004,8;0,8;78;2,6
CORURIPE;30/11/2023;100;24,4;24,5;24,4;1005,2;1005,3;1005,2;0,9;70;1,7
CORURIPE;30/11/2023;200;24,3;24,5;24,2;1004,8;1005,3;1004,8;0,4;41;2,1
CORURIPE;30/11/2023;300;23,3;24,5;23,3;1004,2;1004,8;1004,2;0,6;51;2,6
CORURIPE;30/11/2023;400;23,2;23,3;23,1;1003,7;1004,2;1003,7;0,7;49;1,7
CORURIPE;30/11/2023;500;23,1;23,5;23,1;1003,5;1003,7;1003,4;0,7;25;2
CORURIPE;30/11/2023;600;22,8;23,1;22,8;1003,3;1003,5;1003,2;0,8;26;1,6
CORURIPE;30/11/2023;700;22,7;22,9;22,5;1003,5;1003,5;1003,3;0,8;8;1,6
CORURIPE;30/11/2023;800;22,3;22,7;22,3;1003,4;1003,5;1003,1;1;349;1,9
CORURIPE;30/11/2023;900;23,8;23,8;22,1;1004;1004;1003,4;1;348;1,9
CORURIPE;30/11/2023;1000;25,6;25,8;23,7;1004,5;1004,5;1004;1,1;12;2,2
CORURIPE;30/11/2023;1100;27,1;27,5;25,7;1004,7;1004,8;1004,5;2,1;101;3,9
CORURIPE;30/11/2023;1200;27,9;28,4;26,9;1004,8;1004,9;1004,6;1,6;86;3,8
CORURIPE;30/11/2023;1300;29,1;29,1;28;1004,5;1004,9;1004,5;2,2;99;5,4
CORURIPE;30/11/2023;1400;29,5;30,7;28,2;1004,5;1004,6;1004,4;3,4;91;7,3
CORURIPE;30/11/2023;1500;29,8;31;29,1;1003,6;1004,5;1003,6;3,1;73;6,8
CORURIPE;30/11/2023;1600;30,8;31,4;29,5;1002,7;1003,6;1002,7;3,6;93;8,7
CORURIPE;30/11/2023;1700;30;30,9;29,6;1002,2;1002,7;1002,1;3,6;98;8,7
CORURIPE;30/11/2023;1800;29,5;30,1;28,9;1001,9;1002,2;1001,8;3,2;108;8,6
CORURIPE;30/11/2023;1900;28,8;29,6;28,1;1001,9;1001,9;1001,8;3;104;8,6
CORURIPE;30/11/2023;2000;27,1;28,9;27;1002,3;1002,3;1001,8;2,7;110;8,3
CORURIPE;30/11/2023;2100;26,1;27,1;26,1;1002,7;1002,7;1002,3;2,3;106;7,2
CORURIPE;30/11/2023;2200;25,7;26,1;25,7;1003,2;1003,2;1002,7;2,3;99;5,3
CORURIPE;30/11/2023;2300;25,1;25,7;25,1;1003,7;1003,7;1003,2;1,8;94;4,6
CORURIPE;01/12/2023;0;24,8;25,1;24,8;1004,2;1004,2;1003,7;1,4;93;4,1
CORURIPE;01/12/2023;100;24,2;24,8;24,1;1004,3;1004,3;1004,1;0,7;96;3,3
CORURIPE;01/12/2023;200;24,2;24,2;24;1004;1004,3;1004;0,7;106;2
CORURIPE;01/12/2023;300;24;24,2;24;1003,5;1004,1;1003,5;0,9;87;1,9
CORURIPE;01/12/2023;400;24,4;24,4;24;1003,1;1003,5;1003,1;0,9;101;2,3
CORURIPE;01/12/2023;500;24,2;24,4;24,2;1003,1;1003,1;1003;0,5;50;2,3
CORURIPE;01/12/2023;600;24,4;24,6;24,2;1003,1;1003,2;1003,1;0,9;97;2,2
CORURIPE;01/12/2023;700;23,6;24,4;23,6;1003,2;1003,3;1003,1;0,6;48;2,1
CORURIPE;01/12/2023;800;23,5;23,7;23,5;1003,7;1003,7;1003,2;0,8;39;2,1
CORURIPE;01/12/2023;900;25,2;25,2;23,5;1004,5;1004,5;1003,7;1,1;65;2
CORURIPE;01/12/2023;1000;26,4;26,4;25,1;1004,8;1004,9;1004,5;1,1;41;2,3
CORURIPE;01/12/2023;1100;27,8;27,8;26,3;1005;1005;1004,8;1,5;71;4,5
CORURIPE;01/12/2023;1200;29;29,8;27,5;1005,4;1005,4;1005;1,6;75;5,9
CORURIPE;01/12/2023;1300;31,4;31,4;28,7;1004,9;1005,4;1004,8;3,1;104;7,7
CORURIPE;01/12/2023;1400;31,6;31,9;30,7;1004,4;1004,9;1004,4;3,2;106;7,4
CORURIPE;01/12/2023;1500;31,7;32,2;30,8;1003,7;1004,4;1003,7;3,2;94;7,5
CORURIPE;01/12/2023;1600;31,2;32,3;30,8;1003;1003,7;1003;3,4;104;8,5
CORURIPE;01/12/2023;1700;31,3;31,9;30,6;1002,5;1003,1;1002,4;3,5;96;7,6
CORURIPE;01/12/2023;1800;30,6;31,3;29,9;1002,2;1002,5;1002,1;3,2;92;8,2
CORURIPE;01/12/2023;1900;29,2;30,6;29,2;1002,4;1002,4;1002,2;3,2;96;8,2
CORURIPE;01/12/2023;2000;27,8;29,2;27,7;1002,8;1002,8;1002,4;3,1;108;7,6
CORURIPE;01/12/2023;2100;26,4;27,8;26,4;1003,3;1003,3;1002,8;2,3;105;6,1
CORURIPE;01/12/2023;2200;26,1;26,5;26,1;1003,8;1003,8;1003,3;2,3;104;5,9
CORURIPE;01/12/2023;2300;26;26,1;26;1004,4;1004,4;1003,8;2,1;100;5,8
CORURIPE;02/12/2023;0;25,9;26,1;25,9;1004,5;1004,5;1004,4;1,8;97;5,4
CORURIPE;02/12/2023;100;25,9;26,1;25,8;1004,6;1004,7;1004,5;2,6;88;6,5
CORURIPE;02/12/2023;200;25;25,9;25;1004;1004,6;1004;1,9;74;5,8
CORURIPE;02/12/2023;300;24,6;25;24,6;1003,3;1004;1003,3;1,3;67;4,2
CORURIPE;02/12/2023;400;24,4;24,6;24,3;1002,4;1003,3;1002,4;1,5;63;3
CORURIPE;02/12/2023;500;24,1;24,4;24,1;1002,3;1002,4;1002,3;1,1;26;3,2
CORURIPE;02/12/2023;600;24,1;24,2;24;1002,3;1002,4;1002,3;1,6;54;2,9
CORURIPE;02/12/2023;700;23,9;24,1;23,8;1002,4;1002,4;1002,2;1;50;3,6
CORURIPE;02/12/2023;800;23,8;24;23,6;1002,7;1002,7;1002,4;1,4;360;2,8
CORURIPE;02/12/2023;900;24,1;24,1;23,8;1003,3;1003,3;1002,7;1,1;25;2,8
CORURIPE;02/12/2023;1000;27;27;24,1;1003,4;1003,4;1003,2;2,4;55;5,4
CORURIPE;02/12/2023;1100;28;28;26,6;1003,9;1004;1003,4;2,3;51;5,9
CORURIPE;02/12/2023;1200;29,5;30;27,7;1003,9;1004;1003,8;3,1;96;7,4
CORURIPE;02/12/2023;1300;29,4;31,2;28,9;1003,8;1003,9;1003,7;3,7;104;7,4
CORURIPE;02/12/2023;1400;30;31,1;29,4;1003,3;1003,8;1003,3;4;86;9,3
CORURIPE;02/12/2023;1500;30,5;32,5;29,9;1002,9;1003,4;1002,8;3,6;94;9,3
CORURIPE;02/12/2023;1600;30,9;31,8;30,2;1002,3;1002,9;1002,3;4,2;101;9,5
CORURIPE;02/12/2023;1700;30,6;31,6;30,3;1001,7;1002,4;1001,7;3,8;96;8,7
CORURIPE;02/12/2023;1800;29,4;30,9;29,4;1001,5;1001,7;1001,4;3,6;96;8,6
CORURIPE;02/12/2023;1900;28,6;29,7;28,5;1001,8;1001,8;1001,5;3,6;97;8
CORURIPE;02/12/2023;2000;27,6;28,8;27,5;1002;1002;1001,8;3,6;102;8,1
CORURIPE;02/12/2023;2100;26,6;27,6;26,5;1002,5;1002,5;1002;3;103;8,1
CORURIPE;02/12/2023;2200;26,4;26,6;26,4;1003;1003;1002,5;3;95;6,7
CORURIPE;02/12/2023;2300;25,6;26,4;25,5;1003,6;1003,6;1003;2;98;6,7
CORURIPE;03/12/2023;0;25,7;25,7;25,2;1003,7;1003,8;1003,6;2,4;87;6
CORURIPE;03/12/2023;100;25,7;25,8;25,5;1003,6;1003,9;1003,6;2,2;79;6,3
CORURIPE;03/12/2023;200;25,4;25,7;25,4;1003;1003,6;1002,9;2,4;76;6
CORURIPE;03/12/2023;300;24,7;25,4;24,7;1002,2;1003;1002,2;1,7;65;5,4
CORURIPE;03/12/2023;400;24,1;24,7;24,1;1001,8;1002,2;1001,8;1,4;66;4,7
CORURIPE;03/12/2023;500;24;24,1;24;1001,7;1001,8;1001,7;0,7;56;3,1
CORURIPE;03/12/2023;600;24;24,1;23,9;1001,9;1001,9;1001,7;0,6;38;1,6
CORURIPE;03/12/2023;700;23,6;24,1;23,5;1002,2;1002,2;1001,9;0,6;346;2,1
CORURIPE;03/12/2023;800;23,5;23,9;23,5;1003,1;1003,1;1002,2;1,2;309;1,8
CORURIPE;03/12/2023;900;24,3;24,3;23,5;1003,8;1003,8;1003,1;1,1;317;1,8
CORURIPE;03/12/2023;1000;26,6;27;24,3;1004,6;1004,7;1003,8;1,3;360;2,8
CORURIPE;03/12/2023;1100;29,5;29,5;26,6;1004,5;1004,7;1004,5;1,9;76;4,8
CORURIPE;03/12/2023;1200;28,8;30,1;28;1004,1;1004,5;1004,1;3,3;77;7,6
CORURIPE;03/12/2023;1300;30,3;30,7;28,5;1003,8;1004,1;1003,8;2,6;90;7,6
CORURIPE;03/12/2023;1400;31;31,7;30;1003,1;1003,8;1003,1;3;96;8,7
CORURIPE;03/12/2023;1500;31,4;32;30,2;1002,2;1003,1;1002,2;3,9;100;9,7
CORURIPE;03/12/2023;1600;31,7;32,3;30,8;1001,7;1002,2;1001,7;4,2;102;9,8
CORURIPE;03/12/2023;1700;31;31,6;30,5;1001,2;1001,7;1001,2;4,1;98;9,6
CORURIPE;03/12/2023;1800;30,3;31;30,2;1000,8;1001,2;1000,8;4,5;96;9
CORURIPE;03/12/2023;1900;29;30,7;28,9;1000,8;1000,8;1000,6;3,7;101;10
CORURIPE;03/12/2023;2000;27,9;29,1;27,9;1000,9;1001,1;1000,8;3,5;96;9,5
CORURIPE;03/12/2023;2100;26,9;28;26,9;1001,8;1001,8;1000,9;3,4;88;9
CORURIPE;03/12/2023;2200;26,7;26,9;26,6;1002,7;1002,7;1001,8;2,5;86;9
CORURIPE;03/12/2023;2300;25,9;26,7;25,9;1003,6;1003,6;1002,7;2;93;7,9
CORURIPE;04/12/2023;0;25,6;26,1;25,6;1003,7;1003,8;1003,6;2,6;81;7,9
CORURIPE;04/12/2023;100;25,6;25,8;25,6;1003,8;1003,9;1003,6;3;83;6,9
CORURIPE;04/12/2023;200;25,1;25,6;25,1;1003,3;1004;1003,3;1,8;76;6,9
CORURIPE;04/12/2023;300;24,8;25,2;24,8;1002,9;1003,3;1002,9;1,4;74;4,7
CORURIPE;04/12/2023;400;24,8;24,8;24,6;1002,5;1002,9;1002,5;1;58;3,4
CORURIPE;04/12/2023;500;24,9;24,9;24,6;1002,3;1002,6;1002,3;1,6;60;3,6
CORURIPE;04/12/2023;600;24,8;25;24,8;1002,5;1002,5;1002,2;1;54;3,7
CORURIPE;04/12/2023;700;24,7;24,9;24,7;1003;1003;1002,5;1;62;2,1
CORURIPE;04/12/2023;800;24,8;24,8;24,6;1003,6;1003,6;1003;1,3;65;3,7
CORURIPE;04/12/2023;900;25,6;25,6;24,8;1004,5;1004,5;1003,6;1,3;360;3,2
CORURIPE;04/12/2023;1000;25,7;26,2;25,5;1004,9;1004,9;1004,4;2,2;93;5,2
CORURIPE;04/12/2023;1100;28,8;28,8;25,7;1005,2;1005,2;1004,8;3,1;73;6,8
CORURIPE;04/12/2023;1200;29,5;30,2;28,4;1005;1005,3;1005;4,5;67;8,9
CORURIPE;04/12/2023;1300;31,1;31,6;29,5;1005;1005,3;1004,9;3,8;92;8,9
CORURIPE;04/12/2023;1400;31,2;32,2;29,8;1004,7;1005;1004,7;4,1;92;8,5
CORURIPE;04/12/2023;1500;31,2;32;30,5;1004,1;1004,7;1004,1;4;91;10
CORURIPE;04/12/2023;1600;30,4;31,6;29,9;1003,6;1004,2;1003,6;3,8;97;8,9
CORURIPE;04/12/2023;1700;30,1;31,3;30;1003,2;1003,6;1003,2;3,9;99;8,8
CORURIPE;04/12/2023;1800;29,8;30,3;29,7;1002,6;1003,2;1002,4;3,6;98;9,3
CORURIPE;04/12/2023;1900;28,7;29,8;28,7;1002,8;1002,8;1002,5;3,4;94;9,5
CORURIPE;04/12/2023;2000;27,5;28,7;27,5;1003,1;1003,2;1002,7;2,9;86;8,6
CORURIPE;04/12/2023;2100;26,8;27,5;26,7;1003,6;1003,6;1003,1;2,6;85;6,9
CORURIPE;04/12/2023;2200;26,3;26,8;26,3;1004,3;1004,3;1003,5;2,1;84;5,5
CORURIPE;04/12/2023;2300;26,1;26,5;26,1;1005,2;1005,2;1004,3;2,1;78;5,1
CORURIPE;05/12/2023;0;25,8;26,1;25,8;1005,5;1005,5;1005,2;1,9;71;4,3
CORURIPE;05/12/2023;100;25,7;25,9;25,7;1005,3;1005,5;1005,3;1,9;62;4,4
CORURIPE;05/12/2023;200;25,4;25,7;25,4;1004,8;1005,3;1004,8;1,7;52;3,7
CORURIPE;05/12/2023;300;25,3;25,4;25,2;1004,3;1004,8;1004,3;1,3;57;3,6
CORURIPE;05/12/2023;400;25,1;25,3;25,1;1003,7;1004,3;1003,7;1,6;42;4,9
CORURIPE;05/12/2023;500;24,7;25,1;24,7;1003,7;1003,7;1003,6;0,9;55;4
CORURIPE;05/12/2023;600;24,7;24,9;24,7;1003,5;1003,7;1003,5;1,3;37;2,9
CORURIPE;05/12/2023;700;24,4;24,8;24,4;1003,7;1003,7;1003,5;1,2;46;3,1
CORURIPE;05/12/2023;800;24,5;24,6;24,4;1004,4;1004,4;1003,7;0,7;50;2,8
CORURIPE;05/12/2023;900;25,8;25,8;24,4;1005,2;1005,2;1004,4;1,1;84;2,8
CORURIPE;05/12/2023;1000;26,8;27,2;25,7;1005,5;1005,6;1005,2;1,7;44;3,7
CORURIPE;05/12/2023;1100;29,2;29,4;26,8;1005,7;1005,7;1005,5;3;75;6,3
CORURIPE;05/12/2023;1200;29,2;29,2;28;1005,9;1005,9;1005,6;2,3;61;6,7
CORURIPE;05/12/2023;1300;31,3;32;29,1;1005,5;1005,9;1005,5;3,8;93;7,9
CORURIPE;05/12/2023;1400;31;31,4;30,3;1005,2;1005,6;1005,1;3,8;100;8,1
CORURIPE;05/12/2023;1500;30,9;31,5;30,2;1004,6;1005,2;1004,6;4;110;8,8
CORURIPE;05/12/2023;1600;31,5;31,7;30,5;1004,4;1004,6;1004,3;4,3;121;8,3
CORURIPE;05/12/2023;1700;30,6;31,6;30,2;1003,9;1004,4;1003,9;4,2;123;8,3
CORURIPE;05/12/2023;1800;30;31;29,6;1003,8;1004;1003,8;3,8;122;8,1
